"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt"
1313,60,"RL",0,9572,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1990
1314,60,"RL",108,14774,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",9,5,1999
1315,20,"RL",60,8190,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,6,1954
1316,60,"RL",85,11075,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,5,1969
1317,20,"RL",61,10226,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2008
1318,120,"FV",47,4230,"Pave","Pave","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",7,5,2006
1319,20,"RL",0,14781,"Pave","None","IR2","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2001
1320,20,"RL",75,10215,"Pave","None","Reg","Bnk","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,1954
1321,20,"RL",70,8400,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,3,1957
1322,20,"RL",0,6627,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","BrkSide","Feedr","Norm","1Fam","1Story",3,6,1949
1323,60,"RL",107,10186,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1992
1324,30,"RL",50,5330,"Pave","None","Reg","HLS","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",4,7,1940
1325,20,"RL",75,9986,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2006
1326,30,"RM",40,3636,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",4,4,1922
1327,30,"RH",70,4270,"Pave","None","Reg","Bnk","AllPub","Inside","Mod","Edwards","Norm","Norm","1Fam","1Story",3,6,1931
1328,20,"RL",60,6600,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,9,1982
1329,50,"RM",60,10440,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",6,7,1920
1330,60,"RL",63,9084,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1998
1331,20,"RL",85,10000,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2006
1332,80,"RL",55,10780,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","SLvl",5,5,1976
1333,20,"RL",67,8877,"Pave","None","Reg","Lvl","AllPub","Inside","Mod","Edwards","Norm","Norm","1Fam","1Story",4,6,1938
1334,50,"RM",60,7200,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",5,6,1938
1335,160,"RM",24,2368,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","TwnhsE","2Story",5,6,1970
1336,20,"RL",80,9650,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,5,1977
1337,90,"RL",87,9246,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Feedr","Norm","Duplex","1Story",5,5,1973
1338,30,"RM",153,4118,"Pave","Grvl","IR1","Bnk","AllPub","Corner","Mod","OldTown","Feedr","Norm","1Fam","1Story",4,4,1941
1339,60,"RL",95,13450,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2002
1340,20,"RL",120,9560,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,7,1972
1341,20,"RL",70,8294,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1971
1342,20,"RL",66,13695,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",6,5,2003
1343,60,"RL",0,9375,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2002
1344,50,"RL",57,7558,"Pave","None","Reg","Bnk","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",6,6,1928
1345,60,"RL",85,11103,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2006
1346,30,"RM",50,6000,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,4,1920
1347,20,"RL",0,20781,"Pave","None","IR2","Lvl","AllPub","CulDSac","Gtl","NWAmes","PosN","Norm","1Fam","1Story",7,7,1968
1348,20,"RL",93,15306,"Pave","None","IR1","HLS","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2006
1349,20,"RL",0,16196,"Pave","None","IR3","Low","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,5,1998
1350,70,"RM",50,5250,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",8,5,1872
1351,90,"RL",91,11643,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Artery","Norm","Duplex","2Story",5,5,1969
1352,60,"RL",70,9247,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,6,1962
1353,50,"RM",50,6000,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,9,1937
1354,50,"RL",56,14720,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","1.5Fin",8,5,1995
1355,60,"RL",0,10316,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2000
1356,80,"RL",102,10192,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","SLvl",7,6,1968
1357,20,"RL",0,9477,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1966
1358,20,"RL",0,12537,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1971
1359,160,"FV",0,2117,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",6,5,2000
1360,20,"RL",129,16737,"Pave","None","Reg","Lvl","AllPub","FR3","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2004
1361,70,"RL",51,9842,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Feedr","Norm","1Fam","2Story",5,6,1921
1362,20,"RL",124,16158,"Pave","None","IR1","Low","AllPub","Inside","Mod","StoneBr","Norm","Norm","1Fam","1Story",7,5,2005
1363,50,"RL",0,12513,"Pave","None","IR1","Lvl","AllPub","FR2","Gtl","NAmes","Feedr","Norm","1Fam","1.5Fin",4,4,1920
1364,60,"RL",73,8499,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2006
1365,160,"FV",30,3180,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2005
1366,60,"FV",0,7500,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2000
1367,60,"RL",68,9179,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1999
1368,160,"RM",41,2665,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","2Story",5,6,1977
1369,120,"RM",0,4435,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story",6,5,2003
1370,20,"RL",48,10635,"Pave","None","IR2","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2003
1371,50,"RL",90,5400,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",4,6,1920
1372,80,"RL",80,9600,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,6,1955
1373,60,"RL",75,9750,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,6,1998
1374,20,"RL",0,11400,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","1Story",10,5,2001
1375,60,"FV",85,10625,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2005
1376,20,"RL",89,10991,"Pave","None","IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2007
1377,30,"RL",52,6292,"Pave","None","Reg","Bnk","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","1Story",6,5,1930
1378,50,"RL",60,10998,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,5,1941
1379,160,"RM",21,1953,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,5,1973
1380,80,"RL",73,9735,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","SLvl",5,5,2006
1381,30,"RL",45,8212,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",3,3,1914
1382,20,"RL",0,12925,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,7,1970
1383,70,"RM",60,7200,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",7,7,1920
1384,30,"RL",0,25339,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,7,1918
1385,50,"RL",60,9060,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",6,5,1939
1386,50,"RM",40,5436,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",4,8,1922
1387,60,"RL",80,16692,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","RRAn","Norm","1Fam","2Story",7,5,1978
1388,50,"RM",60,8520,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",6,7,1916
1389,20,"RL",42,14892,"Pave","None","IR1","HLS","AllPub","CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","1Story",9,5,2006
1390,50,"RM",60,6000,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,6,1941
1391,20,"RL",70,9100,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2000
1392,90,"RL",65,8944,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",5,5,1967
1393,85,"RL",68,7838,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SFoyer",5,5,1967
1394,190,"RM",60,10800,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","1.5Fin",6,7,1905
1395,120,"RL",53,4045,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2006
1396,60,"RL",88,12665,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","2Story",8,5,2005
1397,20,"RL",0,57200,"Pave","None","IR1","Bnk","AllPub","Inside","Sev","Timber","Norm","Norm","1Fam","1Story",5,5,1948
1398,70,"RM",51,6120,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","2Story",5,8,1920
1399,50,"RL",60,7200,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",5,4,1950
1400,50,"RL",51,6171,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin",6,6,1925
1401,50,"RM",50,6000,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,7,1929
1402,60,"RL",62,7415,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2004
1403,20,"RL",64,6762,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2006
1404,20,"RL",49,15256,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","Somerst","RRAn","Norm","1Fam","1Story",8,5,2007
1405,50,"RL",60,10410,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",3,4,1915
1406,120,"RM",44,3842,"Pave","None","IR1","HLS","AllPub","Inside","Mod","Crawfor","Norm","Norm","TwnhsE","1Story",8,5,2004
1407,85,"RL",70,8445,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","SFoyer",5,7,1972
1408,20,"RL",0,8780,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,5,1985
1409,70,"RM",60,7740,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",4,7,1910
1410,60,"RL",46,20544,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,6,1986
1411,60,"RL",79,12420,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2001
1412,50,"RL",80,9600,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",6,8,1950
1413,90,"RL",60,7200,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",4,5,1949
1414,20,"RL",88,10994,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","1Story",8,5,2005
1415,50,"RL",64,13053,"Pave","Pave","Reg","Bnk","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,7,1923
1416,120,"RL",51,3635,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2007
1417,190,"RM",60,11340,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","2Story",4,6,1885
1418,60,"RL",0,16545,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1998
1419,20,"RL",71,9204,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1963
1420,20,"RL",0,16381,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,5,1969
1421,60,"RL",90,11700,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","NWAmes","Norm","Norm","1Fam","2Story",6,6,1968
1422,120,"RL",53,4043,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NPkVill","Norm","Norm","TwnhsE","1Story",6,5,1977
1423,120,"RM",37,4435,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story",6,5,2003
1424,80,"RL",0,19690,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","Edwards","Norm","Norm","1Fam","SLvl",6,7,1966
1425,20,"RL",0,9503,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1958
1426,20,"RL",80,10721,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1959
1427,60,"RL",81,10944,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1994
1428,50,"RL",60,10930,"Pave","Grvl","Reg","Bnk","AllPub","Inside","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",5,6,1945
1429,30,"RM",60,7200,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,7,1940
1430,20,"RL",0,12546,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,7,1981
1431,60,"RL",60,21930,"Pave","None","IR3","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",5,5,2005
1432,120,"RL",0,4928,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NPkVill","Norm","Norm","TwnhsE","1Story",6,6,1976
1433,30,"RL",60,10800,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,6,1927
1434,60,"RL",93,10261,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2000
1435,20,"RL",80,17400,"Pave","None","Reg","Low","AllPub","Inside","Mod","Mitchel","Norm","Norm","1Fam","1Story",5,5,1977
1436,20,"RL",80,8400,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,9,1962
1437,20,"RL",60,9000,"Pave","None","Reg","Lvl","AllPub","FR2","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,6,1971
1438,20,"RL",96,12444,"Pave","None","Reg","Lvl","AllPub","FR2","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2008
1439,20,"RM",90,7407,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1Story",6,7,1957
1440,60,"RL",80,11584,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","SLvl",7,6,1979
1441,70,"RL",79,11526,"Pave","None","IR1","Bnk","AllPub","Inside","Mod","Crawfor","Norm","Norm","1Fam","2.5Fin",6,7,1922
1442,120,"RM",0,4426,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story",6,5,2004
1443,60,"FV",85,11003,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",10,5,2008
1444,30,"RL",0,8854,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Unf",6,6,1916
1445,20,"RL",63,8500,"Pave","None","Reg","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2004
1446,85,"RL",70,8400,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","SFoyer",6,5,1966
1447,20,"RL",0,26142,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,7,1962
1448,60,"RL",80,10000,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,1995
1449,50,"RL",70,11767,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","2Story",4,7,1910
1450,180,"RM",21,1533,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","SFoyer",5,7,1970
1451,90,"RL",60,9000,"Pave","None","Reg","Lvl","AllPub","FR2","Gtl","NAmes","Norm","Norm","Duplex","2Story",5,5,1974
1452,20,"RL",78,9262,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2008
1453,180,"RM",35,3675,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","TwnhsE","SLvl",5,5,2005
1454,20,"RL",90,17217,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,5,2006
1455,20,"FV",62,7500,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2004
1456,60,"RL",62,7917,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1999
1457,20,"RL",85,13175,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,6,1978
1458,70,"RL",66,9042,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",7,9,1941
1459,20,"RL",68,9717,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1950
1460,20,"RL",75,9937,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,6,1965
