"Id" "GarageCars" "GarageArea" "WoodDeckSF" "OpenPorchSF" "EnclosedPorch" "X3SsnPorch" "ScreenPorch" "PoolArea" "MiscVal" "DtSold" "PavedDrive.fP" "PavedDrive.fY" "SaleType.fCon" "SaleType.fConLD" "SaleType.fConLI" "SaleType.fConLw" "SaleType.fCWD" "SaleType.fNew" "SaleType.fOth" "SaleType.fWD" "GarageFinish.fNone" "GarageFinish.fRFn" "GarageFinish.fUnf" "GarageCond.fFa" "GarageCond.fGd" "GarageCond.fNone" "GarageCond.fPo" "GarageCond.fTA" "GarageQual.fFa" "GarageQual.fGd" "GarageQual.fNone" "GarageQual.fPo" "GarageQual.fTA" "PoolQC.fFa" "PoolQC.fGd" "PoolQC.fNone" "Fence.fGdWo" "Fence.fMnPrv" "Fence.fMnWw" "Fence.fNone" "MiscFeature.fNone" "MiscFeature.fOthr" "MiscFeature.fShed" "MiscFeature.fTenC"
"948" 948 3 808 0 252 0 0 0 0 0 2007-11-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"949" 949 2 474 144 96 0 0 0 0 0 2006-02-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"950" 950 2 676 0 0 0 0 0 0 0 2010-03-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"951" 951 2 720 194 0 0 0 0 0 0 2007-07-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"952" 952 1 300 421 0 0 0 0 0 0 2006-07-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"953" 953 1 396 192 0 0 0 0 0 0 2009-04-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"954" 954 2 530 305 189 0 0 0 0 400 2008-09-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0
"955" 955 0 0 0 0 0 0 0 0 0 2006-10-01 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0
"956" 956 2 492 0 0 0 0 0 0 0 2007-08-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"957" 957 2 462 150 0 0 0 0 0 0 2009-05-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0
"958" 958 2 576 0 0 0 0 0 0 0 2007-04-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"959" 959 2 531 0 39 0 0 0 0 0 2007-10-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"960" 960 2 484 0 44 0 0 0 0 0 2010-05-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"961" 961 0 0 117 0 0 0 0 0 0 2010-02-01 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0
"962" 962 2 619 550 282 0 0 0 0 0 2008-07-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"963" 963 2 440 48 0 0 0 0 0 0 2007-07-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"964" 964 2 702 288 136 0 0 0 0 0 2009-05-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"965" 965 2 510 0 40 0 0 0 0 0 2010-02-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"966" 966 2 393 0 72 0 0 0 0 0 2007-07-01 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"967" 967 1 256 0 70 0 0 0 0 0 2009-06-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"968" 968 1 260 0 0 0 0 0 0 0 2008-07-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"969" 969 0 0 0 0 0 0 0 0 0 2009-05-01 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0
"970" 970 1 264 0 0 0 0 0 0 0 2006-03-01 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"971" 971 0 0 0 0 0 0 0 0 0 2006-12-01 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0
"972" 972 2 474 0 27 0 0 0 0 0 2009-07-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"973" 973 1 264 28 0 0 0 0 0 0 2010-04-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"974" 974 2 480 0 120 0 0 0 0 0 2008-12-01 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"975" 975 2 532 509 135 0 0 0 0 0 2009-10-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0
"976" 976 2 490 153 50 0 0 0 0 0 2006-04-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"977" 977 0 0 0 0 0 0 0 0 0 2006-08-01 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0
"978" 978 2 569 0 116 0 0 0 0 0 2007-11-01 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"979" 979 2 400 0 0 0 0 0 0 0 2007-05-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"980" 980 2 480 0 80 0 0 0 0 0 2009-06-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"981" 981 2 588 144 76 0 0 0 0 0 2008-07-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"982" 982 3 676 250 0 0 0 0 0 0 2009-07-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"983" 983 2 388 100 16 0 0 0 0 0 2008-03-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"984" 984 2 779 0 0 0 0 0 0 0 2008-05-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"985" 985 2 539 0 0 0 0 0 0 0 2009-08-01 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"986" 986 1 240 0 48 0 0 0 0 0 2008-08-01 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"987" 987 1 255 394 0 0 0 0 0 0 2006-06-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0
"988" 988 3 606 168 95 0 0 0 0 0 2010-04-01 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"989" 989 2 551 0 224 0 0 0 0 0 2007-06-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"990" 990 2 614 0 50 0 0 0 0 0 2006-08-01 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"991" 991 3 870 0 70 0 0 0 0 0 2006-06-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"992" 992 2 424 0 169 0 0 0 0 0 2009-11-01 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"993" 993 2 440 239 42 0 0 0 0 0 2007-07-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0
"994" 994 2 564 0 35 0 0 0 0 0 2006-08-01 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"995" 995 3 786 216 48 0 0 0 0 0 2009-07-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"996" 996 1 305 0 57 0 0 63 0 0 2006-08-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"997" 997 1 368 0 319 0 0 0 0 0 2006-01-01 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"998" 998 2 615 371 0 0 0 0 0 0 2009-02-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"999" 999 1 210 0 100 48 0 0 0 0 2006-05-01 1 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1000" 1000 2 632 105 61 0 0 0 0 0 2010-02-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1001" 1001 2 528 0 0 0 0 0 0 0 2009-07-01 0 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1002" 1002 1 216 0 20 94 0 0 0 0 2007-01-01 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0
"1003" 1003 3 824 144 104 0 0 0 0 0 2008-07-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1004" 1004 2 528 0 0 0 0 0 0 0 2007-06-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1005" 1005 2 457 156 0 0 0 0 0 0 2009-05-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1006" 1006 1 328 210 0 0 0 0 0 0 2008-11-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1007" 1007 2 484 0 0 0 0 147 0 0 2007-03-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1008" 1008 1 286 238 0 0 0 0 0 0 2009-08-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1009" 1009 2 550 100 48 0 0 180 0 0 2009-04-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1010" 1010 0 0 0 0 138 0 0 0 0 2006-06-01 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0
"1011" 1011 1 312 0 0 108 0 0 0 0 2008-08-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1012" 1012 0 0 0 0 0 0 0 0 0 2010-05-01 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0
"1013" 1013 1 180 96 0 112 0 53 0 0 2007-08-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1014" 1014 1 280 0 30 226 0 0 0 0 2009-06-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1015" 1015 1 240 0 130 0 0 0 0 0 2007-11-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1016" 1016 2 528 0 45 0 0 0 0 0 2009-11-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1017" 1017 2 478 115 66 0 0 0 0 0 2009-06-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1018" 1018 2 565 63 0 0 0 0 0 0 2009-08-01 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1019" 1019 2 402 164 0 0 0 0 0 0 2007-05-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1020" 1020 2 440 142 20 0 0 0 0 0 2006-04-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1021" 1021 2 451 252 64 0 0 0 0 0 2008-06-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1022" 1022 2 632 105 54 0 0 0 0 0 2006-07-01 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1023" 1023 1 160 0 0 192 0 0 0 0 2007-03-01 0 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0
"1024" 1024 2 437 156 20 0 0 0 0 0 2008-05-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1025" 1025 2 665 0 72 174 0 0 0 0 2008-05-01 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1026" 1026 2 461 96 0 0 0 0 0 0 2007-03-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"1027" 1027 2 461 0 0 0 0 143 0 0 2010-04-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1028" 1028 3 800 192 44 0 0 0 0 0 2008-04-01 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1029" 1029 1 240 0 0 0 0 0 0 0 2007-04-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1030" 1030 1 264 0 28 0 0 0 0 0 2006-05-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1031" 1031 0 0 0 0 228 0 0 0 0 2006-07-01 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0
"1032" 1032 2 672 136 63 0 0 0 0 0 2009-08-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1033" 1033 3 796 209 55 0 0 0 0 0 2006-11-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1034" 1034 3 900 0 136 0 0 0 0 0 2006-02-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1035" 1035 1 240 0 0 0 0 0 0 0 2007-06-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0
"1036" 1036 1 290 186 0 0 0 0 0 0 2009-01-01 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1037" 1037 3 912 228 0 0 0 0 0 0 2009-09-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1038" 1038 2 905 0 45 0 0 189 0 0 2008-09-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1039" 1039 0 0 0 0 0 0 0 0 0 2009-05-01 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0
"1040" 1040 1 286 0 0 0 0 0 0 0 2009-04-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1041" 1041 2 484 0 0 0 0 0 0 0 2006-01-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0
"1042" 1042 2 484 0 40 0 0 0 0 0 2008-07-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1043" 1043 2 624 170 63 0 0 0 0 0 2009-08-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1044" 1044 2 514 192 121 0 0 0 0 0 2008-05-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1045" 1045 2 542 474 120 0 0 0 0 0 2009-07-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"1046" 1046 2 452 0 0 0 0 0 0 0 2009-06-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1047" 1047 3 716 214 108 0 0 0 0 0 2006-07-01 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1048" 1048 2 672 0 0 0 0 0 0 0 2008-02-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1049" 1049 2 336 0 0 0 0 0 0 0 2009-11-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0
"1050" 1050 1 308 0 0 0 0 0 0 0 2010-04-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1051" 1051 2 436 0 22 0 0 0 0 0 2007-08-01 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1052" 1052 2 440 0 20 0 0 0 0 0 2007-10-01 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1053" 1053 2 540 0 52 0 0 0 0 0 2007-06-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0
"1054" 1054 1 364 116 78 0 0 0 0 0 2010-05-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1055" 1055 2 586 199 60 0 0 0 0 0 2006-11-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1056" 1056 2 478 0 0 0 0 189 0 0 2008-05-01 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"1057" 1057 2 484 192 36 0 0 0 0 0 2006-06-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1058" 1058 2 467 168 98 0 0 0 0 0 2009-01-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1059" 1059 3 836 0 102 0 0 0 0 0 2009-07-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1060" 1060 2 432 0 0 19 0 0 0 0 2007-03-01 0 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1061" 1061 2 582 0 0 170 0 0 0 0 2010-04-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1062" 1062 3 1248 0 20 0 0 0 0 560 2008-08-01 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0
"1063" 1063 2 560 0 57 0 0 0 0 0 2007-09-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1064" 1064 2 440 166 120 0 0 0 0 0 2006-07-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"1065" 1065 2 480 0 58 0 0 0 0 0 2009-11-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"1066" 1066 2 533 296 44 0 0 0 0 0 2010-04-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1067" 1067 2 380 0 40 0 0 0 0 0 2009-05-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1068" 1068 2 442 328 128 0 0 189 0 0 2008-06-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1069" 1069 2 576 728 20 0 0 0 0 0 2006-06-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0
"1070" 1070 2 576 0 0 0 0 0 0 0 2007-05-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1071" 1071 1 286 0 20 0 0 192 0 0 2007-06-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1072" 1072 2 441 0 0 0 0 0 0 0 2009-05-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1073" 1073 1 280 0 0 0 0 0 0 0 2006-08-01 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1074" 1074 2 440 252 0 0 0 0 0 0 2009-07-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"1075" 1075 3 826 140 93 0 0 0 0 0 2007-05-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1076" 1076 1 240 0 0 0 0 0 0 0 2007-07-01 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1077" 1077 2 566 436 21 0 0 0 0 500 2006-04-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0
"1078" 1078 1 299 240 32 0 0 0 0 0 2006-03-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1079" 1079 2 420 140 0 0 0 0 0 0 2006-05-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1080" 1080 1 299 0 64 0 0 0 0 0 2007-04-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1081" 1081 2 528 55 0 0 216 0 0 0 2008-10-01 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"1082" 1082 1 308 0 0 220 0 0 0 0 2010-06-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
