"","id","mssubclass","mszoning","lotarea","street","lotshape","landcontour","utilities","lotconfig","neighborhood","condition1","condition2","bldgtype","overallqual","overallcond","yearbuilt","yearremodadd.x","alley_grvl","alley_pave","landslope_sev","landslope_mod","yearremodadd.y","roofstyle","roofmatl","exterior1st","exterior2nd","masvnrtype","masvnrarea","exterqual","extercond","foundation","bsmtqual","bsmtcond","bsmtexposure","bsmtfintype1","bsmtfinsf1","bsmtfintype2","bsmtfinsf2","bsmtunfsf","totalbsmtsf","heating.x","heating.y","x1stflrsf","x2ndflrsf","lowqualfinsf","grlivarea","bsmtfullbath","bsmthalfbath","fullbath","halfbath","bedroomabvgr","kitchenabvgr","totrmsabvgrd","fireplaces","garageyrblt","heatingqc_gd","heatingqc_ta","heatingqc_fa","heatingqc_po","centralair_n","electrical_fusef","electrical_fusea","electrical_fusep","electrical_mix","electrical_na","garagetype_detchd","garagetype_builtin","garagetype_carport","garagetype_na","garagetype_basment","garagetype_2types","kitchenqual_ta","kitchenqual_ex","kitchenqual_fa","functional_min1","functional_maj1","functional_min2","functional_mod","functional_maj2","functional_sev","fireplacequ_ta","fireplacequ_gd","fireplacequ_fa","fireplacequ_ex","fireplacequ_po","garagecars","garagearea","wooddecksf","openporchsf","enclosedporch","x3ssnporch","screenporch","poolarea","miscval","dtsold","paveddrive.fp","paveddrive.fy","saletype.fcon","saletype.fconld","saletype.fconli","saletype.fconlw","saletype.fcwd","saletype.fnew","saletype.foth","saletype.fwd","garagefinish.fnone","garagefinish.frfn","garagefinish.funf","garagecond.ffa","garagecond.fgd","garagecond.fnone","garagecond.fpo","garagecond.fta","garagequal.ffa","garagequal.fgd","garagequal.fnone","garagequal.fpo","garagequal.fta","poolqc.ffa","poolqc.fgd","poolqc.fnone","fence.fgdwo","fence.fmnprv","fence.fmnww","fence.fnone","miscfeature.fnone","miscfeature.fothr","miscfeature.fshed","miscfeature.ftenc"
"1085",1085,60,0,13031,1,2,0,1,2,"Gilbert",0,0,0,6,5,1995,1996,0,0,0,0,1996,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","ALQ",592,"Unf",0,99,691,"GasA","GasA",691,807,0,1498,0,0,2,1,3,1,6,1,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,409,315,44,0,0,0,0,0,2006-07-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1086",1086,85,0,9142,1,0,0,1,0,"SawyerW",0,0,0,6,6,1992,1992,0,0,0,0,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","Av","GLQ",747,"Unf",0,189,936,"GasA","GasA",996,0,0,996,1,0,1,0,2,1,5,0,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,564,120,0,0,0,0,0,0,2010-04-01,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1087",1087,160,1,1974,1,0,0,1,0,"MeadowV",0,0,3,4,5,1973,1973,0,0,0,0,1973,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",334,"Unf",0,212,546,"GasA","GasA",546,546,0,1092,0,0,1,1,3,1,6,0,1973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,286,120,96,0,0,0,0,0,2010-05-01,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1088",1088,60,3,10659,1,0,0,1,0,"Somerst",0,0,0,8,5,2005,2006,0,0,0,0,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Mn","Unf",0,"Unf",0,1082,1082,"GasA","GasA",1082,871,0,1953,0,0,2,1,3,1,9,1,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1043,160,50,0,0,0,0,0,2009-05-01,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1089",1089,160,1,2546,1,0,0,1,0,"Edwards",0,0,4,7,5,2004,2004,0,0,0,0,2004,"Gable","CompShg","VinylSd","VinylSd","Stone",50,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,970,970,"GasA","GasA",970,739,0,1709,0,0,2,0,3,1,7,0,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,380,0,40,0,0,0,0,0,2006-04-01,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1090",1090,120,3,3353,1,1,0,1,0,"Somerst",0,0,3,8,5,2005,2005,0,1,0,0,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",1039,"Unf",0,208,1247,"GasA","GasA",1247,0,0,1247,1,0,1,1,1,1,4,1,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,550,0,84,0,0,0,0,0,2006-04-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1091",1091,90,0,8604,1,0,0,1,2,"NAmes",0,0,2,3,4,1950,1950,0,0,0,0,1950,"Gable","CompShg","BrkFace","BrkFace","None",0,"TA","TA","Slab","None","None","None","None",0,"None",0,0,0,"Wall","Wall",1040,0,0,1040,0,0,2,0,2,2,6,0,1987,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,400,0,0,0,0,0,0,0,2009-06-01,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1092",1092,160,3,2184,1,0,0,1,0,"Somerst",0,0,4,7,5,1999,2000,0,1,0,0,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",212,"Gd","TA","PConc","Gd","TA","No","BLQ",510,"Unf",0,90,600,"GasA","GasA",624,628,0,1252,1,0,2,1,2,1,4,0,1999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,462,0,48,0,0,0,0,0,2008-03-01,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1093",1093,50,0,8460,1,0,1,1,0,"SWISU",0,0,0,6,5,1925,1950,0,0,0,0,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","TA","TA","No","Rec",423,"Unf",0,758,1181,"GasA","GasA",1390,304,0,1694,0,0,2,0,4,1,7,1,1925,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,576,342,0,128,0,0,0,0,2008-06-01,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1094",1094,20,0,9301,1,0,0,1,2,"NAmes",1,0,0,5,8,1965,1998,0,0,0,0,1998,"Hip","CompShg","MetalSd","MetalSd","BrkFace",166,"TA","TA","CBlock","TA","TA","Mn","GLQ",661,"Unf",0,203,864,"GasA","GasA",1200,0,0,1200,1,0,1,1,1,1,6,0,1977,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,884,0,64,0,0,0,0,0,2006-10-01,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
"1095",1095,20,0,5942,1,0,0,1,0,"NAmes",0,0,0,5,7,1956,2000,0,0,0,0,2000,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",248,"Rec",240,448,936,"GasA","GasA",936,0,0,936,1,0,1,0,2,1,4,0,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308,0,0,80,0,160,0,0,2010-05-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1096",1096,20,0,9395,1,1,0,1,0,"CollgCr",0,0,0,6,5,2006,2006,0,0,0,0,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",24,"Unf",0,1290,1314,"GasA","GasA",1314,0,0,1314,0,0,2,0,3,1,6,1,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,440,0,22,0,0,0,0,0,2007-03-01,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1097",1097,70,1,6942,1,0,0,1,0,"IDOTRR",0,0,0,6,7,1914,2006,0,0,0,0,2006,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,684,684,"GasA","GasA",773,582,0,1355,0,0,1,1,3,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,115,0,0,0,0,2007-03-01,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
"1098",1098,120,0,3696,1,0,0,1,0,"StoneBr",0,0,3,8,5,1986,1986,0,0,0,0,1986,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,1074,1074,"GasA","GasA",1088,0,0,1088,0,0,1,1,2,1,5,0,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,461,0,74,137,0,0,0,0,2007-10-01,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1099",1099,50,1,6050,1,0,0,1,0,"BrkSide",0,0,0,4,6,1936,1950,0,0,0,0,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","BLQ",672,"None",0,0,672,"GasA","GasA",757,567,0,1324,0,0,1,0,3,1,6,0,1936,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240,0,0,0,0,0,0,0,2009-07-01,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1100",1100,20,0,11962,1,1,0,1,0,"NWAmes",3,0,0,7,5,1978,1978,0,0,0,0,1978,"Gable","CompShg","Plywood","Plywood","BrkFace",206,"TA","TA","CBlock","Gd","TA","No","ALQ",704,"Unf",0,567,1271,"GasA","GasA",1601,0,0,1601,0,0,2,0,3,1,7,1,1978,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,478,0,0,0,0,0,0,0,2009-04-01,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1101",1101,30,0,8460,1,0,1,1,0,"SWISU",0,0,0,2,5,1920,1950,0,0,0,0,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","Fa","No","Rec",290,"None",0,0,290,"GasA","GasA",438,0,0,438,0,0,1,0,1,1,3,0,1930,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,246,0,0,0,0,0,0,0,2009-01-01,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1102",1102,20,0,9819,1,1,0,1,0,"NAmes",0,0,0,5,5,1971,1971,0,0,0,0,1971,"Gable","CompShg","HdBoard","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",412,"LwQ",287,251,950,"GasA","GasA",950,0,0,950,0,0,1,0,3,1,5,0,1981,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,280,0,0,0,0,0,0,0,2007-07-01,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1103",1103,20,0,7070,1,0,0,1,0,"NAmes",0,0,0,5,7,1960,2002,0,0,0,0,2002,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",45,"TA","TA","CBlock","TA","TA","No","Rec",588,"Unf",0,422,1010,"GasA","GasA",1134,0,0,1134,0,0,1,0,2,1,6,0,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,254,0,16,0,0,0,0,0,2007-04-01,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
"1104",1104,20,0,8989,1,0,0,1,2,"NAmes",0,0,0,6,6,1959,1959,0,0,0,0,1959,"Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","Mn","ALQ",655,"None",0,0,655,"GasA","GasA",1194,0,0,1194,0,1,1,0,3,1,6,1,1954,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,539,0,0,192,0,0,0,0,2006-07-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1105",1105,160,1,2040,1,0,0,1,0,"BrDale",0,0,3,5,5,1970,1970,0,0,0,0,1970,"Gable","CompShg","HdBoard","HdBoard","BrkFace",304,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,630,630,"GasA","GasA",630,672,0,1302,0,0,2,1,3,1,6,0,1970,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,440,0,0,0,0,0,0,0,2007-04-01,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1106",1106,60,0,12354,1,1,0,1,2,"NoRidge",0,0,0,8,5,1994,1995,0,0,0,0,1995,"Gable","CompShg","HdBoard","HdBoard","BrkFace",362,"Gd","TA","PConc","Ex","TA","Av","GLQ",1032,"Unf",0,431,1463,"GasA","GasA",1500,1122,0,2622,1,0,2,1,3,1,9,2,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,712,186,32,0,0,0,0,0,2010-04-01,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1107",1107,20,0,10471,1,1,0,1,2,"SawyerW",1,0,0,7,5,1990,1991,0,0,0,0,1991,"Hip","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","Mn","GLQ",738,"Unf",0,172,910,"GasA","GasA",1442,0,0,1442,1,0,2,0,3,1,6,1,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,719,0,244,0,0,0,0,0,2007-05-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1108",1108,60,0,23425,1,3,3,1,3,"Gilbert",0,0,0,7,5,2006,2006,0,0,0,0,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","Gd","No","Unf",0,"Unf",0,868,868,"GasA","GasA",887,1134,0,2021,0,0,2,1,3,1,9,1,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,422,0,100,0,0,0,0,0,2006-09-01,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1109",1109,60,0,8063,1,0,0,1,0,"Gilbert",0,0,0,6,5,2000,2000,0,0,0,0,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,924,924,"GasA","GasA",948,742,0,1690,0,0,2,1,3,1,7,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,463,100,48,0,0,0,0,0,2007-11-01,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1110",1110,20,0,11469,1,1,0,1,0,"NridgHt",0,0,0,8,5,2004,2005,0,0,0,0,2005,"Gable","CompShg","MetalSd","MetalSd","Stone",42,"Gd","TA","PConc","Ex","TA","Mn","GLQ",1039,"Unf",0,797,1836,"GasA","GasA",1836,0,0,1836,1,0,2,0,3,1,7,1,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,862,125,185,0,0,0,0,0,2009-03-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1111",1111,60,0,8000,1,0,0,1,0,"Gilbert",0,0,0,6,5,1995,1996,0,0,0,0,1996,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",219,"Unf",0,554,773,"GasA","GasA",773,885,0,1658,1,0,2,1,3,1,8,1,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,431,224,84,0,0,0,0,0,2008-06-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1112",1112,60,0,10560,1,0,0,1,0,"NWAmes",0,0,0,7,6,1976,1976,0,0,0,0,1976,"Hip","CompShg","Plywood","Plywood","BrkFace",660,"TA","TA","CBlock","TA","TA","No","ALQ",403,"Unf",0,400,803,"GasA","GasA",1098,866,0,1964,0,0,2,1,4,1,8,1,1976,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,483,0,69,0,0,0,0,0,2008-09-01,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1113",1113,20,0,7173,1,1,0,1,2,"NAmes",0,0,0,5,7,1957,1957,0,0,0,0,1957,"Gable","CompShg","WdShing","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","No","GLQ",708,"Unf",0,108,816,"GasA","GasA",816,0,0,816,1,0,1,0,2,1,5,0,1957,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308,0,0,0,0,0,0,0,2006-07-01,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1114",1114,20,0,8989,1,0,0,1,0,"NAmes",0,0,0,5,7,1953,2006,0,0,0,0,2006,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",643,"Unf",0,365,1008,"GasA","GasA",1008,0,0,1008,1,0,1,0,2,1,6,0,1953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240,0,18,0,0,0,0,0,2007-05-01,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1115",1115,20,0,5490,1,0,0,1,0,"OldTown",0,0,0,5,7,1954,2000,0,0,0,0,2000,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","Rec",415,"Unf",0,418,833,"GasA","GasA",833,0,0,833,0,0,1,0,2,1,4,0,1955,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,326,0,0,0,0,0,0,0,2006-08-01,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
"1116",1116,20,0,12178,1,0,0,1,0,"NridgHt",0,0,0,8,5,2007,2007,0,0,0,0,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",328,"Gd","TA","PConc","Ex","TA","No","GLQ",1004,"Unf",0,730,1734,"GasA","GasA",1734,0,0,1734,1,0,2,0,3,1,7,1,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,928,0,0,0,0,0,0,0,2007-11-01,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1117",1117,80,0,7750,1,0,0,1,0,"Gilbert",0,0,0,8,5,2002,2002,0,0,0,0,2002,"Hip","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",353,"Unf",0,55,408,"GasA","GasA",779,640,0,1419,1,0,2,1,3,1,7,1,2002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,527,120,0,0,0,0,0,0,2009-03-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1118",1118,20,0,9821,1,1,0,1,1,"Sawyer",1,0,0,5,7,1967,2003,0,0,0,0,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",702,"Unf",0,192,894,"GasA","GasA",894,0,0,894,1,0,1,0,3,1,5,0,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,450,0,0,0,0,0,0,0,2008-05-01,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1119",1119,80,0,13910,1,0,0,1,0,"Sawyer",0,0,0,5,6,1958,1987,0,0,0,0,1987,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,533,533,"GasA","GasA",1021,580,0,1601,0,1,1,0,3,1,6,0,1958,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,300,280,34,0,0,0,0,0,2008-12-01,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1120",1120,20,0,7630,1,0,0,1,0,"NAmes",0,0,0,5,5,1959,1959,0,0,0,0,1959,"Gable","CompShg","BrkFace","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","LwQ",369,"Unf",0,671,1040,"GasA","GasA",1040,0,0,1040,0,0,1,0,3,1,6,0,1959,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,286,140,0,252,0,0,0,0,2006-07-01,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"1121",1121,30,1,8322,1,0,1,1,0,"IDOTRR",0,0,0,6,5,1920,1950,0,0,0,1,1950,"Gable","CompShg","BrkFace","BrkFace","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,1012,1012,"GasA","GasA",1012,0,0,1012,0,0,1,0,2,1,6,1,1920,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,308,0,22,112,0,0,0,0,2007-05-01,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
"1122",1122,20,0,10168,1,0,0,1,0,"CollgCr",0,0,0,7,5,2005,2006,0,0,0,0,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",196,"Gd","TA","PConc","Gd","TA","Av","GLQ",24,"Unf",0,1528,1552,"GasA","GasA",1552,0,0,1552,0,0,2,0,3,1,7,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,782,144,20,0,0,0,0,0,2006-07-01,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1123",1123,20,0,8926,1,1,0,1,2,"Edwards",0,0,0,4,3,1956,1956,0,0,0,0,1956,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,672,672,"GasA","GasA",960,0,0,960,0,0,1,0,3,1,5,0,1956,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,288,64,0,0,0,160,0,0,2009-10-01,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
"1124",1124,20,0,9455,1,0,0,1,0,"Edwards",0,0,0,5,9,1947,2008,0,0,0,0,2008,"Hip","CompShg","VinylSd","VinylSd","None",0,"TA","Ex","CBlock","TA","TA","No","Unf",0,"Unf",0,698,698,"GasA","GasA",698,0,0,698,0,1,1,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,2009-06-01,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
"1125",1125,80,0,9125,1,1,0,1,0,"Gilbert",0,0,0,7,5,1992,1992,0,0,0,0,1992,"Gable","CompShg","HdBoard","HdBoard","BrkFace",170,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,384,384,"GasA","GasA",812,670,0,1482,0,0,2,1,3,1,7,1,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,392,100,25,0,0,0,0,0,2007-07-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
