"id","garagecars","garagearea","wooddecksf","openporchsf","enclosedporch","x3ssnporch","screenporch","poolarea","miscval","dtsold","paveddrive_fp","paveddrive_fy","saletype_fcon","saletype_fconld","saletype_fconli","saletype_fconlw","saletype_fcwd","saletype_fnew","saletype_foth","saletype_fwd","garagefinish_fnone","garagefinish_frfn","garagefinish_funf","garagecond_ffa","garagecond_fgd","garagecond_fnone","garagecond_fpo","garagecond_fta","garagequal_ffa","garagequal_fgd","garagequal_fnone","garagequal_fpo","garagequal_fta","poolqc_ffa","poolqc_fgd","poolqc_fnone","fence_fgdwo","fence_fmnprv","fence_fmnww","fence_fnone","miscfeature_fnone","miscfeature_fothr","miscfeature_fshed","miscfeature_ftenc","x1stflrsf","x2ndflrsf","lowqualfinsf","grlivarea","bsmtfullbath","bsmthalfbath","fullbath","halfbath","bedroomabvgr","kitchenabvgr","totrmsabvgrd","fireplaces","garageyrblt","heatingqc_ex","heatingqc_fa","heatingqc_gd","heatingqc_po","centralair_y","electrical_fusef","electrical_fusep","electrical_mix","electrical_sbrkr","garagetype_2types","garagetype_attchd","garagetype_basment","garagetype_builtin","garagetype_carport","garagetype_detchd","kitchenqual_ex","kitchenqual_fa","kitchenqual_gd","functional_maj1","functional_maj2","functional_min1","functional_min2","functional_mod","functional_sev","fireplacequ_ex","fireplacequ_fa","fireplacequ_gd","fireplacequ_po","fireplacequ_ta","yearremodadd","roofstyle","roofmatl","exterior1st","exterior2nd","masvnrtype","masvnrarea","exterqual","extercond","foundation","bsmtqual","bsmtcond","bsmtexposure","bsmtfintype1","bsmtfinsf1","bsmtfintype2","bsmtfinsf2","bsmtunfsf","totalbsmtsf","heating","mssubclass","mszoning","lotarea","street","lotshape","landcontour","utilities","lotconfig","neighborhood","condition1","condition2","bldgtype","overallqual","overallcond","yearbuilt","yearremodadd1","alley_grvl","alley_pave","landslope_sev","landslope_mod","saleprice"
"1070",1070,2,576,0,0,0,0,0,0,0,"2007-05-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,893,0,0,893,0,1,1,0,2,1,4,0,1985,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2003,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",220,"Unf",0,625,845,"GasA",45,1,9660,1,0,0,1,0,"NAmes",0,0,0,5,7,1949,2003,0,0,0,0,135000
"1071",1071,1,286,0,20,0,0,192,0,0,"2007-06-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1048,0,0,1048,1,0,1,0,3,1,6,0,1956,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956,"Hip","CompShg","MetalSd","MetalSd","BrkFace",120,"TA","TA","CBlock","TA","TA","No","BLQ",586,"Unf",0,462,1048,"GasA",20,1,10224,1,0,0,1,0,"NAmes",0,0,0,5,5,1956,1956,0,0,0,0,135000
"1072",1072,2,441,0,0,0,0,0,0,0,"2009-05-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,829,727,0,1556,0,0,1,1,4,1,8,0,1968,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",298,"Unf",0,429,727,"GasA",60,1,11778,1,0,0,1,0,"NWAmes",3,0,0,6,6,1968,1968,0,0,0,0,154000
"1073",1073,1,280,0,0,0,0,0,0,0,"2006-08-01",1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1002,454,0,1456,1,1,1,0,4,1,7,1,1954,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Fa","Fa","Mn","Unf",0,"Unf",0,810,810,"GasA",50,1,7635,1,0,0,1,0,"Edwards",1,0,0,5,3,1948,1950,0,0,0,0,91500
"1074",1074,2,440,252,0,0,0,0,0,0,"2009-07-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,698,728,0,1426,0,0,1,1,3,1,6,0,1977,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,"Hip","CompShg","HdBoard","Plywood","BrkFace",140,"TA","TA","CBlock","TA","TA","No","BLQ",535,"Unf",0,155,690,"GasA",60,1,8025,1,1,1,1,2,"Edwards",0,0,0,6,6,1977,1977,0,0,0,0,159500
"1075",1075,3,826,140,93,0,0,0,0,0,"2007-05-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1240,0,0,1240,0,0,2,0,2,1,5,0,2006,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1240,1240,"GasA",20,1,8630,1,0,0,1,0,"CollgCr",0,0,0,7,5,2006,2006,0,0,0,0,194000
"1076",1076,1,240,0,0,0,0,0,0,0,"2007-07-01",0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,960,780,0,1740,0,0,1,1,3,1,6,2,1940,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1984,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",410,"Unf",0,390,800,"GasA",70,1,13200,1,0,0,1,0,"Crawfor",0,0,0,7,6,1940,1984,0,0,0,0,219500
"1077",1077,2,566,436,21,0,0,0,0,500,"2006-04-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1096,370,0,1466,0,1,2,0,3,1,7,1,1950,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1989,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","Fa","TA","No","ALQ",626,"Unf",0,170,796,"GasA",50,1,10860,1,0,0,1,0,"OldTown",0,0,0,5,8,1936,1989,1,0,0,0,170000
"1078",1078,1,299,240,32,0,0,0,0,0,"2006-03-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1096,0,0,1096,1,0,1,0,3,1,6,0,1969,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969,"Gable","CompShg","VinylSd","Plywood","None",0,"TA","TA","CBlock","TA","TA","Mn","BLQ",75,"Rec",791,230,1096,"GasA",20,1,15870,1,1,0,1,2,"NAmes",0,0,0,5,5,1969,1969,0,0,0,0,138800
"1079",1079,2,420,140,0,0,0,0,0,0,"2006-05-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,848,0,0,848,1,0,1,0,1,1,3,1,2004,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",169,"Gd","TA","PConc","Gd","TA","Mn","GLQ",662,"Unf",0,186,848,"GasA",120,2,4472,1,0,0,1,0,"CollgCr",0,0,3,6,5,2004,2004,0,0,0,0,155900
"1080",1080,1,299,0,64,0,0,0,0,0,"2007-04-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,990,0,0,990,0,0,1,0,3,1,5,0,1996,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",495,"Unf",0,495,990,"GasA",20,1,8840,1,0,0,1,0,"CollgCr",0,0,0,5,5,1994,1994,0,0,0,0,126000
"1081",1081,2,528,55,0,0,216,0,0,0,"2008-10-01",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1258,0,0,1258,0,1,2,0,3,1,5,0,1971,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",144,"Gd","Gd","CBlock","TA","TA","No","ALQ",656,"Unf",0,602,1258,"GasA",20,1,11120,1,0,0,1,0,"NWAmes",0,0,0,6,7,1971,2004,0,0,0,0,145000
"1082",1082,1,308,0,0,220,0,0,0,0,"2010-06-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1040,0,0,1040,1,0,1,1,3,1,5,0,1963,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",824,"Unf",0,216,1040,"GasA",20,1,7575,1,0,0,1,2,"Sawyer",1,0,0,5,5,1963,1963,0,0,0,0,133000
"1083",1083,2,527,192,39,0,0,0,0,0,"2007-09-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1459,0,0,1459,0,0,2,0,3,1,6,1,2002,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",100,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1459,1459,"GasA",20,1,8819,1,0,0,1,0,"CollgCr",0,0,0,7,5,2002,2002,0,0,0,0,192000
"1084",1084,1,461,0,116,0,0,0,0,700,"2006-03-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1251,0,0,1251,1,0,1,0,3,1,6,2,1964,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1964,"Hip","CompShg","HdBoard","HdBoard","BrkFace",425,"TA","TA","CBlock","TA","TA","No","BLQ",553,"Unf",0,698,1251,"GasA",20,1,8880,1,0,0,1,0,"NAmes",0,0,0,6,6,1964,1964,0,0,0,0,160000
"1085",1085,2,409,315,44,0,0,0,0,0,"2006-07-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,691,807,0,1498,0,0,2,1,3,1,6,1,1995,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1996,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","ALQ",592,"Unf",0,99,691,"GasA",60,1,13031,1,2,0,1,2,"Gilbert",0,0,0,6,5,1995,1996,0,0,0,0,187500
"1086",1086,2,564,120,0,0,0,0,0,0,"2010-04-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,996,0,0,996,1,0,1,0,2,1,5,0,1992,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","Av","GLQ",747,"Unf",0,189,936,"GasA",85,1,9142,1,0,0,1,0,"SawyerW",0,0,0,6,6,1992,1992,0,0,0,0,147000
"1087",1087,1,286,120,96,0,0,0,0,0,"2010-05-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,546,546,0,1092,0,0,1,1,3,1,6,0,1973,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",334,"Unf",0,212,546,"GasA",160,2,1974,1,0,0,1,0,"MeadowV",0,0,3,4,5,1973,1973,0,0,0,0,83500
"1088",1088,3,1043,160,50,0,0,0,0,0,"2009-05-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1082,871,0,1953,0,0,2,1,3,1,9,1,2005,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Mn","Unf",0,"Unf",0,1082,1082,"GasA",60,4,10659,1,0,0,1,0,"Somerst",0,0,0,8,5,2005,2006,0,0,0,0,252000
"1089",1089,2,380,0,40,0,0,0,0,0,"2006-04-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,970,739,0,1709,0,0,2,0,3,1,7,0,2004,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2004,"Gable","CompShg","VinylSd","VinylSd","Stone",50,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,970,970,"GasA",160,2,2546,1,0,0,1,0,"Edwards",0,0,4,7,5,2004,2004,0,0,0,0,137500
"1090",1090,2,550,0,84,0,0,0,0,0,"2006-04-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1247,0,0,1247,1,0,1,1,1,1,4,1,2005,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",1039,"Unf",0,208,1247,"GasA",120,4,3353,1,1,0,1,0,"Somerst",0,0,3,8,5,2005,2005,0,1,0,0,197000
"1091",1091,2,400,0,0,0,0,0,0,0,"2009-06-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,1987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,"Gable","CompShg","BrkFace","BrkFace","None",0,"TA","TA","Slab","None","None","None","None",0,"None",0,0,0,"Wall",90,1,8604,1,0,0,1,2,"NAmes",0,0,2,3,4,1950,1950,0,0,0,0,92900
"1092",1092,2,462,0,48,0,0,0,0,0,"2008-03-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,624,628,0,1252,1,0,2,1,2,1,4,0,1999,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",212,"Gd","TA","PConc","Gd","TA","No","BLQ",510,"Unf",0,90,600,"GasA",160,4,2184,1,0,0,1,0,"Somerst",0,0,4,7,5,1999,2000,0,1,0,0,160000
"1093",1093,2,576,342,0,128,0,0,0,0,"2008-06-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1390,304,0,1694,0,0,2,0,4,1,7,1,1925,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","TA","TA","No","Rec",423,"Unf",0,758,1181,"GasA",50,1,8460,1,0,1,1,0,"SWISU",0,0,0,6,5,1925,1950,0,0,0,0,136500
"1094",1094,2,884,0,64,0,0,0,0,0,"2006-10-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1200,0,0,1200,1,0,1,1,1,1,6,0,1977,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,"Hip","CompShg","MetalSd","MetalSd","BrkFace",166,"TA","TA","CBlock","TA","TA","Mn","GLQ",661,"Unf",0,203,864,"GasA",20,1,9301,1,0,0,1,2,"NAmes",1,0,0,5,8,1965,1998,0,0,0,0,146000
"1095",1095,1,308,0,0,80,0,160,0,0,"2010-05-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,936,0,0,936,1,0,1,0,2,1,4,0,1956,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",248,"Rec",240,448,936,"GasA",20,1,5942,1,0,0,1,0,"NAmes",0,0,0,5,7,1956,2000,0,0,0,0,129000
"1096",1096,2,440,0,22,0,0,0,0,0,"2007-03-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1314,0,0,1314,0,0,2,0,3,1,6,1,2006,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",24,"Unf",0,1290,1314,"GasA",20,1,9395,1,1,0,1,0,"CollgCr",0,0,0,6,5,2006,2006,0,0,0,0,176432
"1097",1097,0,0,136,0,115,0,0,0,0,"2007-03-01",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,773,582,0,1355,0,0,1,1,3,1,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2006,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,684,684,"GasA",70,2,6942,1,0,0,1,0,"IDOTRR",0,0,0,6,7,1914,2006,0,0,0,0,127000
"1098",1098,2,461,0,74,137,0,0,0,0,"2007-10-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1088,0,0,1088,0,0,1,1,2,1,5,0,1987,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1986,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,1074,1074,"GasA",120,1,3696,1,0,0,1,0,"StoneBr",0,0,3,8,5,1986,1986,0,0,0,0,170000
"1099",1099,1,240,0,0,0,0,0,0,0,"2009-07-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,757,567,0,1324,0,0,1,0,3,1,6,0,1936,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","BLQ",672,"None",0,0,672,"GasA",50,2,6050,1,0,0,1,0,"BrkSide",0,0,0,4,6,1936,1950,0,0,0,0,128000
"1100",1100,2,478,0,0,0,0,0,0,0,"2009-04-01",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1601,0,0,1601,0,0,2,0,3,1,7,1,1978,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1978,"Gable","CompShg","Plywood","Plywood","BrkFace",206,"TA","TA","CBlock","Gd","TA","No","ALQ",704,"Unf",0,567,1271,"GasA",20,1,11962,1,1,0,1,0,"NWAmes",3,0,0,7,5,1978,1978,0,0,0,0,157000
"1101",1101,1,246,0,0,0,0,0,0,0,"2009-01-01",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,438,0,0,438,0,0,1,0,1,1,3,0,1930,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","Fa","No","Rec",290,"None",0,0,290,"GasA",30,1,8460,1,0,1,1,0,"SWISU",0,0,0,2,5,1920,1950,0,0,0,0,60000
"1102",1102,1,280,0,0,0,0,0,0,0,"2007-07-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,950,0,0,950,0,0,1,0,3,1,5,0,1981,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,"Gable","CompShg","HdBoard","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",412,"LwQ",287,251,950,"GasA",20,1,9819,1,1,0,1,0,"NAmes",0,0,0,5,5,1971,1971,0,0,0,0,119500
"1103",1103,1,254,0,16,0,0,0,0,0,"2007-04-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1134,0,0,1134,0,0,1,0,2,1,6,0,1960,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",45,"TA","TA","CBlock","TA","TA","No","Rec",588,"Unf",0,422,1010,"GasA",20,1,7070,1,0,0,1,0,"NAmes",0,0,0,5,7,1960,2002,0,0,0,0,135000
"1104",1104,2,539,0,0,192,0,0,0,0,"2006-07-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1194,0,0,1194,0,1,1,0,3,1,6,1,1954,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1959,"Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","Mn","ALQ",655,"None",0,0,655,"GasA",20,1,8989,1,0,0,1,2,"NAmes",0,0,0,6,6,1959,1959,0,0,0,0,159500
"1105",1105,2,440,0,0,0,0,0,0,0,"2007-04-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,630,672,0,1302,0,0,2,1,3,1,6,0,1970,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970,"Gable","CompShg","HdBoard","HdBoard","BrkFace",304,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,630,630,"GasA",160,2,2040,1,0,0,1,0,"BrDale",0,0,3,5,5,1970,1970,0,0,0,0,106000
"1106",1106,2,712,186,32,0,0,0,0,0,"2010-04-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1500,1122,0,2622,1,0,2,1,3,1,9,2,1994,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1995,"Gable","CompShg","HdBoard","HdBoard","BrkFace",362,"Gd","TA","PConc","Ex","TA","Av","GLQ",1032,"Unf",0,431,1463,"GasA",60,1,12354,1,1,0,1,2,"NoRidge",0,0,0,8,5,1994,1995,0,0,0,0,325000
"1107",1107,2,719,0,244,0,0,0,0,0,"2007-05-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1442,0,0,1442,1,0,2,0,3,1,6,1,1990,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1991,"Hip","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","Mn","GLQ",738,"Unf",0,172,910,"GasA",20,1,10471,1,1,0,1,2,"SawyerW",1,0,0,7,5,1990,1991,0,0,0,0,179900
"1108",1108,2,422,0,100,0,0,0,0,0,"2006-09-01",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,887,1134,0,2021,0,0,2,1,3,1,9,1,2006,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","Gd","No","Unf",0,"Unf",0,868,868,"GasA",60,1,23425,1,3,3,1,3,"Gilbert",0,0,0,7,5,2006,2006,0,0,0,0,274725
"1109",1109,2,463,100,48,0,0,0,0,0,"2007-11-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,948,742,0,1690,0,0,2,1,3,1,7,1,2000,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,924,924,"GasA",60,1,8063,1,0,0,1,0,"Gilbert",0,0,0,6,5,2000,2000,0,0,0,0,181000
"1110",1110,3,862,125,185,0,0,0,0,0,"2009-03-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1836,0,0,1836,1,0,2,0,3,1,7,1,2004,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2005,"Gable","CompShg","MetalSd","MetalSd","Stone",42,"Gd","TA","PConc","Ex","TA","Mn","GLQ",1039,"Unf",0,797,1836,"GasA",20,1,11469,1,1,0,1,0,"NridgHt",0,0,0,8,5,2004,2005,0,0,0,0,280000
