"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
1362,"20","RL",124,16158,"Pave","None","IRG","Low","AllPub","NotCulD","Othr","Lux","Med","Norm","Fam","Med","7","5",2005,2005,"Med","Low","VinylSd","VinylSd","Stone",16,"Gd","TA","Other","Ex","High","Med","Med",1274,"Unf",0,256,1530,"GasA","Ex","Y","High",1530,0,0,1530,1,0,2,0,3,1,"Gd",7,"High",1,"TA","High",2005,"Fin",2,430,"TA","TA","Y",168,36,0,0,0,0,"Low","None","None",0,6,2009,"Med","Med_High",260000
1363,"50","RL",76.7088861385625,12513,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_Low","Low","Norm","Fam","Low","4","4",1920,2007,"Low","Low","VinylSd","VinylSd","None",0,"TA","Gd","BrkTil","TA","Med","No","Med",0,"Unf",0,715,715,"GasA","Med","Y","High",1281,457,0,1738,0,0,2,0,4,1,"TA",7,"High",1,"TA","High",1920,"Unf",1,368,"TA","TA","Y",55,0,0,0,0,0,"Low","None","None",0,6,2009,"Med","Med_High",104900
1364,"60","RL",73,8499,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","True_Med","Med","Norm","Fam","High","6","5",2006,2007,"Low","Low","VinylSd","VinylSd","None",0,"TA","TA","Other","Gd","High","No","Med",0,"Unf",0,616,616,"GasA","Ex","Y","High",616,796,0,1412,0,0,2,1,3,1,"Gd",6,"High",1,"TA","Highest",2007,"Fin",2,432,"TA","TA","Y",0,36,0,0,0,0,"Low","None","None",0,3,2007,"High","High",156932
1365,"160","FV",30,3180,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","Fam","High","7","5",2005,2005,"Low","Low","Med","Low","None",0,"Gd","TA","Other","Gd","High","No","Med",0,"Unf",0,600,600,"GasA","Ex","Y","High",520,600,80,1200,0,0,2,1,2,1,"Gd",4,"High",0,"Low","Med",2005,"RFn",2,480,"TA","TA","Y",0,166,0,0,0,0,"Low","None","None",0,4,2006,"Med","Med",144152
1366,"60","FV",63.5122194922299,7500,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","Fam","High","7","5",2000,2000,"Low","Low","VinylSd","VinylSd","None",0,"Gd","TA","Other","Gd","High","No","High",533,"Unf",0,281,814,"GasA","Ex","Y","High",814,860,0,1674,1,0,2,1,3,1,"Gd",7,"High",0,"Low","High",2000,"RFn",2,663,"TA","TA","Y",0,96,0,0,0,0,"Low","None","None",0,1,2010,"Med","Med_High",216000
1367,"60","RL",68,9179,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam","High","7","5",1999,1999,"Low","Low","VinylSd","VinylSd","BrkFace",158,"Gd","TA","Other","Gd","High","No","High",633,"Unf",0,240,873,"GasA","Ex","Y","High",882,908,0,1790,1,0,2,1,3,1,"Gd",7,"High",0,"Low","High",1999,"RFn",2,588,"TA","TA","Y",0,88,0,0,0,0,"Low","None","None",0,6,2008,"Med","Med",193000
1368,"160","Othr",41,2665,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Lowest","Med","Norm","Fam","High","5","6",1977,1977,"Low","Low","CemntBd","Highest","None",0,"TA","TA","Other","TA","High","No","Med",548,"Rec",173,36,757,"GasA","Ex","Y","High",925,550,0,1475,0,0,2,0,4,1,"TA",6,"High",1,"TA","High",1977,"RFn",1,336,"TA","TA","Y",104,26,0,0,0,0,"Low","None","None",0,7,2006,"Med","Med_High",127000
1369,"120","Othr",55.4436411417393,4435,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam","Med","6","5",2003,2004,"Low","Low","VinylSd","VinylSd","BrkFace",170,"Gd","TA","Other","Gd","High","Med","High",685,"Unf",0,163,848,"GasA","Ex","Y","High",848,0,0,848,1,0,1,0,1,1,"Gd",4,"High",0,"Low","High",2003,"Fin",2,420,"TA","TA","Y",140,0,0,0,0,0,"Low","None","None",0,6,2009,"Med","Med_High",144000
1370,"20","RL",48,10635,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam","Med","8","5",2003,2003,"Med","Low","VinylSd","VinylSd","BrkFace",171,"Gd","TA","Other","Gd","High","Med","Low",370,"GLQ",972,315,1657,"GasA","Ex","Y","High",1668,0,0,1668,1,0,2,0,3,1,"Gd",8,"High",1,"TA","High",2003,"Fin",2,502,"TA","TA","Y",0,262,0,0,0,0,"Low","None","None",0,5,2010,"Med","Med_High",232000
1371,"50","RL",90,5400,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Low","Norm","Fam","Low","4","6",1920,1950,"Low","Low","Low","Lowest","None",0,"Fa","TA","Other","TA","High","No","Med",315,"Rec",105,420,840,"GasA","Ex","Y","High",840,534,0,1374,0,0,1,0,2,1,"TA",6,"High",0,"Low","Med",1967,"Fin",1,338,"TA","TA","Y",0,0,198,0,0,0,"Low","None","None",0,10,2009,"Med","Med_High",105000
1372,"80","RL",80,9600,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam","Med","6","6",1955,1996,"Med","Low","Low","Lowest","None",0,"TA","TA","Stone","TA","High","Med","Low",831,"Unf",0,161,992,"GasA","Med","Y","High",1661,0,0,1661,1,0,1,0,3,1,"Gd",8,"High",1,"TA","Highest",1955,"RFn",1,377,"TA","TA","Y",0,28,0,0,178,0,"Low","Med","None",0,10,2008,"Med","Med_High",165500
1373,"60","RL",75,9750,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam","High","7","6",1998,1998,"Low","Low","VinylSd","VinylSd","None",0,"TA","TA","Other","Gd","High","Med","High",975,"Unf",0,133,1108,"GasA","Ex","Y","High",1108,989,0,2097,1,0,2,1,3,1,"Gd",8,"High",1,"TA","Med",1998,"RFn",2,583,"TA","TA","Y",253,170,0,0,0,0,"Low","None","None",0,6,2006,"Med","Med_High",274300
1374,"20","RL",73.7789260393468,11400,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Lux","Med","Norm","Fam","Med","10","5",2001,2002,"Med","Low","VinylSd","VinylSd","BrkFace",705,"Ex","TA","Other","Ex","High","Gd","High",1282,"Unf",0,1351,2633,"GasA","Ex","Y","High",2633,0,0,2633,1,0,2,1,2,1,"Ex",8,"High",2,"TA","High",2001,"RFn",3,804,"TA","TA","Y",314,140,0,0,0,0,"Low","None","None",0,3,2007,"Med","Med_High",466500
1375,"60","FV",85,10625,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","Fam","High","7","5",2005,2005,"Low","Low","CemntBd","Highest","None",0,"Gd","TA","Other","Gd","High","No","Med",0,"Unf",0,1026,1026,"GasA","Ex","Y","High",1026,932,0,1958,0,0,2,1,3,1,"Gd",9,"High",1,"TA","High",2005,"Fin",3,936,"TA","TA","Y",154,210,0,0,0,0,"Low","None","None",0,7,2008,"Med","Med_High",250000
1376,"20","RL",89,10991,"Pave","None","IRG","HLS","AllPub","NotCulD","Gtl","High","Med","Norm","Fam","Med","8","5",2007,2007,"Low","Low","VinylSd","VinylSd","BrkFace",80,"Gd","TA","Other","Gd","High","Gd","Med",0,"Unf",0,1571,1571,"GasA","Ex","Y","High",1571,0,0,1571,0,0,2,0,3,1,"Gd",7,"High",1,"TA","High",2007,"Fin",3,722,"TA","TA","Y",100,36,0,0,0,0,"Low","None","None",0,12,2007,"High","High",239000
1377,"30","RL",52,6292,"Pave","None","Reg","Bnk","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam","Med","6","5",1930,1950,"Low","Low","Med","Low","None",0,"TA","TA","BrkTil","Gd","High","Med","Low",384,"Unf",0,384,768,"GasA","Med","N","High",790,0,0,790,0,0,1,0,2,1,"TA",4,"High",0,"Low","Med",1925,"Unf",1,160,"Fa","TA","Y",0,141,0,0,0,0,"Low","None","None",0,4,2008,"Med","Med_High",91000
1378,"50","RL",60,10998,"Pave","Grvl","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam","Low","5","5",1941,1960,"Low","Low","Med","Low","None",0,"TA","TA","Stone","TA","High","No","Low",408,"BLQ",420,156,984,"GasA","Ex","Y","High",984,620,0,1604,0,0,2,0,3,1,"TA",6,"Med",0,"Low","Med",1977,"Unf",2,660,"TA","TA","Y",0,68,0,0,0,0,"Low","None","None",0,7,2009,"Med","Med_High",117000
1379,"160","Othr",21,1953,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Lowest","Med","Norm","fmCon","High","6","5",1973,1973,"Low","Low","High","Med","BrkFace",408,"TA","TA","Stone","TA","Med","No","Low",309,"Unf",0,174,483,"GasA","Med","Y","High",483,504,0,987,0,0,1,1,2,1,"TA",5,"High",0,"Low","Med",1973,"Unf",1,264,"TA","TA","Y",72,0,0,0,0,0,"Low","None","None",0,6,2006,"Med","Med_High",83000
1380,"80","RL",73,9735,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","Fam","Med","5","5",2006,2007,"Low","Low","VinylSd","VinylSd","None",0,"TA","TA","Other","Gd","High","No","Med",0,"Unf",0,384,384,"GasA","Med","Y","High",754,640,0,1394,0,0,2,1,3,1,"Gd",7,"High",0,"Low","Highest",2007,"Fin",2,400,"TA","TA","Y",100,0,0,0,0,0,"Low","None","None",0,5,2008,"Med","Med_High",167500
1381,"30","RL",45,8212,"Pave","Grvl","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam","Med","3","Low",1914,1950,"Low","Low","High","Low","None",0,"TA","Po","BrkTil","TA","Med","No","Low",203,"Unf",0,661,864,"GasA","Med","N","Med",864,0,0,864,1,0,1,0,2,1,"TA",5,"High",0,"Low","Med",1938,"Unf",1,200,"TA","Fa","Y",0,0,96,0,0,0,"Low","None","None",0,6,2010,"Med","Med_High",58500
1382,"20","RL",77.7934715481554,12925,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam","Med","6","7",1970,1970,"Low","Low","Highest","Med","None",0,"TA","TA","Stone","TA","High","Med","Low",865,"Unf",0,340,1205,"GasA","Ex","Y","High",2117,0,0,2117,0,0,2,1,4,1,"TA",7,"High",2,"TA","High",1970,"Fin",2,550,"TA","TA","Y",0,42,0,0,0,0,"Low","None","None",0,5,2008,"Med","Med_High",237500
1383,"70","Othr",60,7200,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam","High","7","7",1920,1950,"Med","Low","Med","Low","None",0,"TA","TA","BrkTil","None","High","No","Med",0,"Unf",0,596,596,"GasA","Ex","Y","High",998,764,0,1762,1,0,1,1,4,1,"Gd",8,"High",0,"Low","Med",1989,"Unf",2,576,"TA","TA","N",36,0,221,0,0,0,"Low","None","None",0,10,2006,"Med","Med_High",157000
1384,"30","RL",110.473188234286,25339,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam","Med","5","7",1918,2007,"Low","Low","Med","Low","None",0,"TA","Gd","BrkTil","TA","High","No","Med",0,"Unf",0,816,816,"GasA","Ex","Y","High",1416,0,0,1416,0,0,2,0,3,1,"Gd",7,"High",0,"Low","High",2007,"Unf",2,576,"TA","TA","N",0,0,112,0,0,0,"Low","None","None",0,8,2007,"Med","Med_High",112000
1385,"50","RL",60,9060,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam","Low","6","5",1939,1950,"Low","Low","Med","Low","None",0,"TA","TA","BrkTil","TA","High","Med","Low",204,"Unf",0,356,560,"GasA","Med","Y","High",698,560,0,1258,0,0,1,0,2,1,"TA",6,"High",0,"Low","Med",1939,"Unf",1,280,"TA","TA","P",0,0,0,0,0,0,"Low","Med","None",0,10,2009,"Med","Med_High",105000
1386,"50","Othr",40,5436,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Lowest","Med","Norm","Fam","Low","4","8",1922,2007,"Low","Low","VinylSd","VinylSd","None",0,"TA","Gd","BrkTil","TA","High","No","Low",735,"Unf",0,61,796,"GasA","Med","Y","High",796,358,0,1154,1,0,1,0,3,1,"Gd",7,"High",0,"Low","Med",1922,"Unf",1,240,"TA","TA","N",0,96,0,0,0,0,"Low","Med","None",0,5,2010,"Med","Med_High",125500
1387,"60","RL",80,16692,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","True_Med","Med","Norm","Fam","High","7","5",1978,1978,"Low","Low","Highest","Med","BrkFace",184,"TA","TA","Stone","Gd","High","No","Low",790,"LwQ",469,133,1392,"GasA","Med","Y","High",1392,1392,0,2784,1,0,3,1,5,1,"Gd",12,"High",2,"TA","High",1978,"RFn",2,564,"TA","TA","Y",0,112,0,0,440,519,"Low","Med","TenC",2000,7,2006,"Med","Med_High",250000
1388,"50","Othr",60,8520,"Pave","Grvl","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Low","Norm","Fam","Low","6","7",1916,1950,"Low","Low","High","Low","None",0,"TA","Gd","BrkTil","TA","High","No","Low",168,"LwQ",546,0,714,"GasW","Med","N","High",1664,862,0,2526,0,0,2,0,5,1,"Gd",10,"High",1,"TA","Med",1916,"Unf",1,216,"TA","TA","Y",88,15,0,0,0,0,"Low","Med","None",0,8,2007,"CWD","Med",136000
1389,"20","RL",42,14892,"Pave","None","IRG","HLS","AllPub","CulD","Gtl","True_Med","Med","Norm","Fam","Med","9","5",2006,2007,"Low","Low","VinylSd","VinylSd","Stone",160,"Ex","TA","Other","Ex","High","Gd","High",1320,"Unf",0,426,1746,"GasA","Ex","Y","High",1746,0,0,1746,1,0,2,0,3,1,"Ex",7,"High",2,"TA","High",2006,"Fin",3,758,"TA","TA","Y",201,39,0,0,0,0,"Low","None","None",0,10,2009,"Med","Med_High",377500
1390,"50","Othr",60,6000,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam","Low","6","6",1941,1950,"Low","Low","Med","Low","None",0,"TA","Gd","BrkTil","TA","High","No","Med",375,"Unf",0,360,735,"GasA","Ex","Y","High",869,349,0,1218,0,1,1,0,3,1,"TA",6,"High",1,"TA","Med",2003,"Unf",2,440,"TA","TA","Y",0,0,0,0,0,0,"Low","None","None",0,3,2007,"Med","Med_High",131000
1391,"20","RL",70,9100,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam","Med","7","5",2000,2000,"Low","Low","VinylSd","VinylSd","BrkFace",244,"Gd","TA","Other","Gd","High","Med","High",1400,"Unf",0,125,1525,"GasA","Ex","Y","High",1525,0,0,1525,1,0,2,0,3,1,"Gd",6,"High",0,"Low","High",2000,"RFn",2,541,"TA","TA","Y",219,36,0,0,0,0,"Low","None","None",0,9,2006,"Med","Med_High",235000
1392,"90","RL",65,8944,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","fmCon","Med","5","5",1967,1967,"Low","Low","Highest","Med","None",0,"TA","TA","Stone","TA","High","No","Med",0,"Unf",0,1584,1584,"GasA","Med","Y","High",1584,0,0,1584,0,0,2,0,4,2,"TA",8,"Med",0,"Low","Med",1967,"Unf",3,792,"TA","TA","Y",0,152,0,0,0,0,"Low","None","None",0,4,2009,"Med","Med_High",124000
1393,"85","RL",68,7838,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam","Low","5","5",1967,1967,"Low","Low","High","Med","None",0,"TA","TA","Stone","TA","High","Med","Med",769,"Unf",0,95,864,"GasA","Med","Y","High",900,0,0,900,1,0,1,0,3,1,"TA",6,"High",1,"Low","High",1967,"RFn",1,288,"TA","TA","Y",175,144,0,0,0,0,"Low","Low","None",0,12,2006,"Med","Med_High",123000
1394,"190","Othr",60,10800,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","fmCon","Low","6","7",1905,2000,"Low","Low","Med","Low","None",0,"TA","TA","BrkTil","None","High","No","Med",0,"Unf",0,482,482,"GasA","Ex","N","High",1221,691,0,1912,0,0,2,0,3,2,"TA",7,"High",1,"TA","Med",2003,"Unf",2,672,"Gd","TA","Y",0,25,212,0,0,0,"Low","None","None",0,4,2008,"Med","Med_High",163000
1395,"120","RL",53,4045,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam","Med","7","5",2006,2006,"Med","Low","VinylSd","VinylSd","BrkFace",45,"Gd","TA","Other","Gd","High","Med","High",1070,"Unf",0,286,1356,"GasA","Ex","Y","High",1500,0,0,1500,1,0,2,0,2,1,"Gd",6,"High",1,"TA","High",2006,"Fin",3,648,"TA","TA","Y",161,20,0,0,0,0,"Low","None","None",0,10,2006,"High","High",246578
1396,"60","RL",88,12665,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","Fam","High","8","5",2005,2006,"Med","Low","VinylSd","VinylSd","BrkFace",245,"Gd","TA","Other","Gd","High","Gd","Med",0,"Unf",0,1094,1094,"GasA","Ex","Y","High",1133,1349,0,2482,0,0,2,1,4,1,"Gd",9,"High",1,"TA","Highest",2005,"Fin",3,642,"TA","TA","Y",144,39,0,0,0,0,"Low","None","None",0,2,2007,"Med","Med_High",281213
1397,"20","RL",194.346915746515,57200,"Pave","None","IRG","Bnk","AllPub","NotCulD","Othr","High","Med","Norm","Fam","Med","5","5",1948,1950,"Low","Low","Med","Low","None",0,"TA","TA","Stone","TA","High","Med","Low",353,"Rec",334,60,747,"GasA","Med","Y","High",1687,0,0,1687,1,0,1,0,3,1,"TA",7,"Med",2,"TA","Med",1966,"Unf",2,572,"TA","TA","N",0,0,50,0,0,0,"Low","None","None",0,6,2010,"Med","Med_High",160000
1398,"70","Othr",51,6120,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam","High","5","8",1920,2004,"Low","Low","Med","Low","None",0,"TA","TA","BrkTil","TA","High","Med","Med",0,"Unf",0,939,939,"GasA","Ex","Y","High",939,574,0,1513,0,0,1,1,4,1,"TA",8,"High",0,"Low","Med",1933,"Unf",1,180,"Fa","Fa","N",24,0,150,0,0,0,"Low","None","None",0,5,2007,"Med","Med_High",137500
1399,"50","RL",60,7200,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam","Low","5","4",1950,1982,"Low","Low","VinylSd","Low","None",0,"TA","TA","Stone","TA","High","No","Low",180,"BLQ",352,676,1208,"GasA","Med","Y","Med",1136,768,0,1904,1,0,1,1,3,1,"TA",7,"Med",0,"Low","High",1950,"Unf",1,240,"TA","TA","Y",0,0,168,0,0,0,"Low","High","None",0,5,2009,"Med","Med_High",138000
1400,"50","RL",51,6171,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam","Low","6","6",1925,1990,"Low","Low","Med","Low","None",0,"TA","TA","BrkTil","TA","High","No","Low",264,"Unf",0,712,976,"GasA","Ex","Y","High",1160,448,0,1608,0,0,2,1,3,1,"Gd",7,"High",1,"TA","Med",1925,"Unf",1,216,"Fa","TA","Y",147,16,0,0,0,0,"Low","Med","None",0,10,2009,"Med","Med_High",137450
1401,"50","Othr",50,6000,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam","Low","6","7",1929,1950,"Low","Low","Med","Low","None",0,"TA","TA","BrkTil","TA","High","No","Med",0,"Unf",0,862,862,"GasA","Med","Y","High",950,208,0,1158,0,0,1,0,3,1,"TA",5,"High",1,"TA","Highest",1929,"RFn",1,208,"TA","TA","Y",0,0,112,0,0,0,"Low","None","None",0,7,2008,"Med","Med_High",120000
1402,"60","RL",62,7415,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","True_Med","Med","Norm","Fam","High","6","5",2004,2004,"Low","Low","VinylSd","VinylSd","None",0,"TA","TA","Other","TA","High","No","High",759,"Unf",0,80,839,"GasA","Ex","Y","High",864,729,0,1593,1,0,2,1,3,1,"TA",8,"High",1,"TA","High",2004,"Fin",2,398,"TA","TA","Y",100,75,0,0,0,0,"Low","None","None",0,4,2008,"Med","Med_High",193000
1403,"20","RL",64,6762,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam","Med","7","5",2006,2006,"Low","Low","VinylSd","VinylSd","None",0,"Gd","TA","Other","Gd","High","Med","Med",0,"Unf",0,1286,1286,"GasA","Ex","Y","High",1294,0,0,1294,0,0,2,0,2,1,"Gd",6,"High",1,"TA","High",2006,"RFn",2,662,"TA","TA","Y",168,55,0,0,0,0,"Low","None","None",0,7,2006,"High","High",193879
1404,"20","RL",49,15256,"Pave","None","IRG","Lvl","AllPub","CulD","Gtl","High","Med","Norm","Fam","Med","8","5",2007,2007,"Low","Low","VinylSd","VinylSd","Stone",84,"Gd","TA","Other","Gd","High","Gd","High",929,"Unf",0,556,1485,"GasA","Ex","Y","High",1464,0,0,1464,1,0,2,0,3,1,"Gd",6,"High",0,"Low","High",2007,"Unf",3,754,"TA","TA","Y",168,160,0,0,0,0,"Low","None","None",0,8,2007,"Med","Med_High",282922
1405,"50","RL",60,10410,"Pave","Grvl","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Low","Norm","Fam","Low","3","4",1915,1950,"Low","Low","Med","Low","None",0,"TA","TA","Other","TA","High","No","Med",0,"Unf",0,672,672,"GasA","Med","Y","High",694,520,0,1214,0,0,1,0,3,1,"TA",6,"High",0,"Low","Med",1998,"Unf",3,936,"TA","TA","Y",216,0,160,0,0,0,"Low","Med","None",0,1,2006,"Med","Med",105000
1406,"120","Othr",44,3842,"Pave","None","IRG","HLS","AllPub","NotCulD","Othr","Med_High","Med","Norm","Fam","Med","8","5",2004,2005,"Med","Low","CemntBd","Highest","Stone",174,"Gd","TA","Other","Ex","High","Gd","High",1373,"Unf",0,221,1594,"GasA","Ex","Y","High",1646,0,0,1646,1,1,2,0,2,1,"Gd",5,"High",1,"TA","High",2004,"Fin",2,482,"TA","TA","Y",128,53,0,0,155,0,"Low","None","None",0,1,2008,"Med","Med_High",275000
1407,"85","RL",70,8445,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam","Low","5","7",1972,2007,"Low","Low","High","Low","None",0,"TA","TA","Stone","Gd","High","Med","High",656,"Unf",0,112,768,"GasA","Med","Y","High",768,0,0,768,1,0,1,0,2,1,"TA",5,"High",0,"Low","Med",1988,"Unf",2,396,"TA","TA","Y",58,0,0,0,0,0,"Low","Med","None",0,3,2009,"Med","Med_High",133000
1408,"20","RL",66.8818052307708,8780,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med","Med","Norm","Fam","Med","5","5",1985,1985,"Low","Low","High","Med","None",0,"TA","TA","Stone","TA","High","No","Med",625,"Unf",0,208,833,"GasA","Ex","Y","High",833,0,0,833,1,0,1,0,3,1,"TA",5,"High",0,"Low","Low",9999,"None",0,0,"None","None","Y",0,0,0,0,0,0,"Low","Med","None",0,3,2009,"Med","Med_High",112000
1409,"70","Othr",60,7740,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam","High","4","7",1910,1950,"Low","Low","VinylSd","VinylSd","None",0,"TA","TA","Stone","None","High","No","Med",0,"Unf",0,622,622,"GasA","Med","Y","High",741,622,0,1363,0,0,1,0,3,1,"TA",6,"High",0,"Low","Med",1966,"Unf",2,528,"TA","TA","Y",0,0,0,0,168,0,"Low","None","None",0,6,2010,"Med","Med_High",125500
1410,"60","RL",46,20544,"Pave","None","IRG","Lvl","AllPub","CulD","Gtl","True_Med","Med","Norm","Fam","High","7","6",1986,1991,"Low","Low","Highest","Med","BrkFace",123,"TA","Gd","Stone","Gd","High","No","Med",0,"Unf",0,791,791,"GasA","Med","Y","High",1236,857,0,2093,0,0,2,1,3,1,"TA",7,"High",1,"TA","High",1986,"Fin",2,542,"TA","TA","Y",364,63,0,0,0,0,"Low","Med","None",0,11,2008,"Med","Med_High",215000
1411,"60","RL",79,12420,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam","High","7","5",2001,2001,"Low","Low","VinylSd","VinylSd","None",0,"Gd","TA","Other","Gd","High","No","High",666,"Unf",0,278,944,"GasA","Ex","Y","High",944,896,0,1840,1,0,2,1,3,1,"Gd",6,"High",0,"Low","High",2001,"RFn",2,622,"TA","TA","Y",0,45,0,0,0,0,"Low","None","None",0,6,2009,"Med","Med_High",230000
1412,"50","RL",80,9600,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam","Low","6","8",1950,2005,"Low","Low","VinylSd","VinylSd","None",0,"TA","Gd","Stone","TA","High","No","Low",120,"Unf",0,736,856,"GasA","Ex","Y","High",1112,556,0,1668,0,0,1,1,3,1,"TA",6,"Med",0,"Low","High",1950,"Unf",1,271,"TA","TA","Y",0,0,0,0,0,0,"Low","Med","None",0,9,2009,"Med","Med_High",140000
1413,"90","RL",60,7200,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","fmCon","Med","4","5",1949,1950,"Low","Low","Highest","High","None",0,"TA","TA","Slab","None","Med","None","None",0,"None",0,0,0,"Wall","Med","N","Med",1040,0,0,1040,0,0,2,0,2,2,"TA",6,"High",0,"Low","Med",1956,"Unf",2,420,"TA","TA","Y",0,0,0,0,0,0,"Low","None","None",0,6,2009,"Med","Med_High",90000
1414,"20","RL",88,10994,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","True_Med","Med","Norm","Fam","Med","8","5",2005,2006,"Low","Low","VinylSd","VinylSd","Stone",366,"Gd","TA","Other","Gd","High","No","High",976,"Unf",0,868,1844,"GasA","Ex","Y","High",1844,0,0,1844,1,0,2,0,2,1,"Gd",7,"High",1,"TA","High",2005,"Fin",2,620,"TA","TA","Y",165,44,0,0,0,0,"Low","None","None",0,9,2009,"Med","Med",257000
1415,"50","RL",64,13053,"Pave","None","Reg","Bnk","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam","Low","6","7",1923,2000,"Low","Low","Med","Low","None",0,"TA","TA","BrkTil","TA","High","No","Med",0,"Unf",0,833,833,"GasA","Med","Y","High",1053,795,0,1848,0,0,1,1,4,1,"Gd",8,"High",1,"TA","Med",1922,"Unf",2,370,"TA","TA","N",0,0,0,0,220,0,"Low","None","None",0,6,2008,"Med","Med_High",207000
