"Id","MSSubClass","MSZoning","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageArea","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","Fence","MiscFeature","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
1350,70,"Othr",72.4568837309472,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",8,"5",1872,1987,"Low","Low","Med","None",0,"TA","Gd","BrkTil","TA","Med","No","Low","Unf",20.6155281280883,26.153393661244,"OthW","Med","N","High",205,48.5592421687159,0,0,2,0,4,1,"TA",8,"High",0,"Low","Low",1921,0,"Y",0,7.34846922834953,20,0,0,0,"None","None",12,2008,"Med","Med_High",11.7117763237154
1351,90,"RL",107.902733978338,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Low","Norm","fmCon",5,"5",1969,1969,"Low","Low","Med","BrkFace",368,"TA","TA","Stone","TA","High","No","Low","Unf",27.3495886623547,35.3270434653114,"GasA","Med","Y","High",0,51.3225096814254,1,1,2,2,6,2,"TA",12,"High",0,"Low","Med",1969,31.1126983722081,"Y",0,0,0,0,0,0,"None","None",8,2009,"Med","Med_High",12.2060726455302
1352,60,"RL",96.1613227862429,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",6,"6",1962,1962,"Low","Low","High","BrkFace",318,"TA","TA","Stone","TA","High","No","Low","Unf",23.2163735324878,29.2916370317536,"GasA","Ex","Y","High",0,41.424630354416,0,0,1,1,4,1,"TA",8,"High",1,"TA","High",1962,22.1359436211787,"Y",0,9.16515138991168,0,0,120,0,"None","None",3,2008,"Med","Med_High",12.0494188354848
1353,50,"Othr",77.4596669241483,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",6,"9",1937,2000,"Low","Low","Med","None",0,"Gd","TA","BrkTil","TA","High","No","Med","Unf",26.4196896272458,26.4196896272458,"GasA","Med","Y","High",0,34.2928563989645,0,0,1,0,2,1,"TA",4,"High",0,"Low","Med",1999,24.9799919935936,"N",14.4913767461894,0,0,0,0,0,"None","None",7,2009,"Med","Med_High",11.8122890421958
1354,50,"RL",121.326007104825,"Pave","None","IRG","Lvl","AllPub","CulD","Gtl","Lux","Med","Norm","Fam",8,"5",1995,1996,"Med","Low","VinylSd","BrkFace",579,"Gd","TA","Other","Gd","High","Med","High","Unf",34.8855270850248,45.088801270382,"GasA","Ex","Y","High",0,56.9034269618272,1,0,2,1,4,1,"Gd",9,"High",1,"Ex","High",1996,25.8069758011279,"Y",16.8226038412607,9.2736184954957,0,0,0,0,"None","None",3,2010,"Med","Med_High",12.9239124386805
1355,60,"RL",101.567711404757,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam",7,"5",2000,2000,"Low","Low","VinylSd","None",0,"Gd","TA","Other","Gd","High","No","High","Unf",16.0312195418814,31.4960314960472,"GasA","Ex","Y","High",0,43.1856457633784,1,0,2,1,3,1,"Gd",7,"High",1,"TA","High",2000,28.9654967159205,"Y",0,13.5646599662505,0,0,0,0,"None","None",6,2008,"Med","Med_High",12.3673407931263
1356,80,"RL",100.955435712992,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","True_Med","Med","Norm","Fam",7,"6",1968,1992,"Low","Low","Med","BrkFace",143,"TA","TA","Stone","TA","High","No","Med","Unf",23.8746727726266,23.8746727726266,"GasA","Med","Y","High",0,43.8178046004133,0,0,3,0,4,1,"Gd",8,"High",1,"TA","High",1968,22.0680764907139,"Y",0,9.89949493661167,0,0,0,0,"High","None",9,2006,"Med","Med_High",12.0435537160324
1357,20,"RL",97.3498844375277,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",5,"5",1966,1966,"Low","Low","High","BrkFace",65,"TA","TA","Stone","TA","High","No","Low","Unf",22.8910462845192,29.3938769133981,"GasA","Med","Y","High",0,29.8663690461362,0,0,1,0,3,1,"TA",5,"High",0,"Low","High",1966,16.2480768092719,"Y",0,0,0,0,0,0,"Med","None",10,2008,"Med","Med_High",11.6082356447746
1358,20,"RL",111.968745639129,"Pave","None","IRG","Lvl","AllPub","CulD","Gtl","Med_Low","Med","Norm","Fam",5,"6",1971,2008,"Low","Low","VinylSd","None",0,"TA","TA","Stone","TA","High","No","High","Unf",18.5472369909914,32.832910318764,"GasA","Ex","Y","High",0,32.832910318764,1,0,1,1,3,1,"TA",6,"High",1,"Fa","High",1971,22.3606797749979,"Y",0,0,0,0,0,0,"None","None",4,2010,"Med","Med_High",11.9177236840907
1359,160,"FV",46.0108682813094,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","fmCon",6,"5",2000,2000,"Low","Low","Med","BrkFace",216,"Gd","TA","Other","Gd","High","No","High","Unf",19.4422220952236,27.495454169735,"GasA","Ex","Y","High",0,39.6610640301039,0,0,2,1,3,1,"Gd",5,"High",0,"Low","Med",2000,20.976176963403,"Y",0,5.65685424949238,0,0,0,0,"None","None",6,2010,"Med","Med_High",12.0867258878976
1360,20,"RL",129.371557925226,"Pave","None","Reg","Lvl","AllPub","CulD","Gtl","Lux","Med","Norm","Fam",9,"5",2004,2005,"Med","Low","VinylSd","BrkFace",66,"Gd","TA","Other","Ex","High","Med","High","Unf",23.0867927612304,44.497190922574,"GasA","Ex","Y","High",0,44.497190922574,1,0,2,0,3,1,"Ex",8,"High",1,"TA","High",2004,27.7488738510232,"Y",13.9283882771841,6.70820393249937,0,0,0,0,"None","None",9,2006,"Med","Med_High",12.6603279178078
1361,70,"RL",99.2068546018873,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Low","Norm","Fam",5,"6",1921,1998,"Low","Low","Med","None",0,"TA","TA","BrkTil","TA","Med","No","Med","Unf",24.738633753706,24.738633753706,"GasA","Ex","Y","High",0,51,0,0,3,1,4,1,"TA",8,"High",0,"Low","Highest",1998,24.9198715887542,"Y",13.5277492584687,0,301,0,0,0,"None","None",5,2008,"Med","Med_High",12.1495022940418
1362,20,"RL",127.114121953464,"Pave","None","IRG","Low","AllPub","NotCulD","Othr","Lux","Med","Norm","Fam",7,"5",2005,2005,"Med","Low","VinylSd","Stone",16,"Gd","TA","Other","Ex","High","Med","Med","Unf",16,39.1152144312159,"GasA","Ex","Y","High",0,39.1152144312159,1,0,2,0,3,1,"Gd",7,"High",1,"TA","High",2005,20.7364413533277,"Y",12.9614813968157,6,0,0,0,0,"None","None",6,2009,"Med","Med_High",12.4684369099977
1363,50,"RL",111.86152153444,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_Low","Low","Norm","Fam",4,"4",1920,2007,"Low","Low","VinylSd","None",0,"TA","Gd","BrkTil","TA","Med","No","Med","Unf",26.7394839142419,26.7394839142419,"GasA","Med","Y","High",0,41.6893271713517,0,0,2,0,4,1,"TA",7,"High",1,"TA","High",1920,19.1833260932509,"Y",7.41619848709566,0,0,0,0,0,"None","None",6,2009,"Med","Med_High",11.5607627943844
1364,60,"RL",92.1900211519663,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","True_Med","Med","Norm","Fam",6,"5",2006,2007,"Low","Low","VinylSd","None",0,"TA","TA","Other","Gd","High","No","Med","Unf",24.8193472919817,24.8193472919817,"GasA","Ex","Y","High",0,37.5765884561119,0,0,2,1,3,1,"Gd",6,"High",1,"TA","Highest",2007,20.7846096908265,"Y",0,6,0,0,0,0,"None","None",3,2007,"High","High",11.9635678694873
1365,160,"FV",56.3914887194867,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","Fam",7,"5",2005,2005,"Low","Low","Med","None",0,"Gd","TA","Other","Gd","High","No","Med","Unf",24.4948974278318,24.4948974278318,"GasA","Ex","Y","High",80,34.6410161513775,0,0,2,1,2,1,"Gd",4,"High",0,"Low","Med",2005,21.9089023002066,"Y",0,12.8840987267251,0,0,0,0,"None","None",4,2006,"Med","Med",11.8786235774066
1366,60,"FV",86.6025403784439,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","Fam",7,"5",2000,2000,"Low","Low","VinylSd","None",0,"Gd","TA","Other","Gd","High","No","High","Unf",16.7630546142402,28.5306852353742,"GasA","Ex","Y","High",0,40.9145450909576,1,0,2,1,3,1,"Gd",7,"High",0,"Low","High",2000,25.7487863791675,"Y",0,9.79795897113271,0,0,0,0,"None","None",1,2010,"Med","Med_High",12.2830336866663
1367,60,"RL",95.8070978581441,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam",7,"5",1999,1999,"Low","Low","VinylSd","BrkFace",158,"Gd","TA","Other","Gd","High","No","High","Unf",15.4919333848297,29.5465734053883,"GasA","Ex","Y","High",0,42.3083916026124,1,0,2,1,3,1,"Gd",7,"High",0,"Low","High",1999,24.2487113059643,"Y",0,9.38083151964686,0,0,0,0,"None","None",6,2008,"Med","Med",12.170445467887
1368,160,"Othr",51.6236379965612,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Lowest","Med","Norm","Fam",5,"6",1977,1977,"Low","Low","CemntBd","None",0,"TA","TA","Other","TA","High","No","Med","Rec",6,27.5136329843952,"GasA","Ex","Y","High",0,38.405728739343,0,0,2,0,4,1,"TA",6,"High",1,"TA","High",1977,18.3303027798234,"Y",10.1980390271856,5.09901951359278,0,0,0,0,"None","None",7,2006,"Med","Med_High",11.7519423654407
1369,120,"Othr",66.5957956630897,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam",6,"5",2003,2004,"Low","Low","VinylSd","BrkFace",170,"Gd","TA","Other","Gd","High","Med","High","Unf",12.7671453348037,29.1204395571221,"GasA","Ex","Y","High",0,29.1204395571221,1,0,1,0,1,1,"Gd",4,"High",0,"Low","High",2003,20.4939015319192,"Y",11.8321595661992,0,0,0,0,0,"None","None",6,2009,"Med","Med_High",11.8775685785581
1370,20,"RL",103.126136357375,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam",8,"5",2003,2003,"Med","Low","VinylSd","BrkFace",171,"Gd","TA","Other","Gd","High","Med","Low","GLQ",17.7482393492988,40.7062648740952,"GasA","Ex","Y","High",0,40.8411557133243,1,0,2,0,3,1,"Gd",8,"High",1,"TA","High",2003,22.4053565024081,"Y",0,16.1864140562386,0,0,0,0,"None","None",5,2010,"Med","Med_High",12.3544926506484
1371,50,"RL",73.4846922834953,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Low","Norm","Fam",4,"6",1920,1950,"Low","Low","Low","None",0,"Fa","TA","Other","TA","High","No","Med","Rec",20.4939015319192,28.9827534923789,"GasA","Ex","Y","High",0,37.0675059857013,0,0,1,0,2,1,"TA",6,"High",0,"Low","Med",1967,18.3847763108502,"Y",0,0,198,0,0,0,"None","None",10,2009,"Med","Med_High",11.5617156291397
1372,80,"RL",97.9795897113271,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",6,"6",1955,1996,"Med","Low","Low","None",0,"TA","TA","Stone","TA","High","Med","Low","Unf",12.6885775404495,31.4960314960472,"GasA","Med","Y","High",0,40.7553677446297,1,0,1,0,3,1,"Gd",8,"High",1,"TA","Highest",1955,19.4164878389476,"Y",0,5.29150262212918,0,0,178,0,"Med","None",10,2008,"Med","Med_High",12.0167264737993
1373,60,"RL",98.7420882906575,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam",7,"6",1998,1998,"Low","Low","VinylSd","None",0,"TA","TA","Other","Gd","High","Med","High","Unf",11.5325625946708,33.2866339541865,"GasA","Ex","Y","High",0,45.7930125674212,1,0,2,1,3,1,"Gd",8,"High",1,"TA","Med",1998,24.1453929352993,"Y",15.9059737205869,13.0384048104053,0,0,0,0,"None","None",6,2006,"Med","Med_High",12.5219776769257
1374,20,"RL",106.770782520313,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Lux","Med","Norm","Fam",10,"5",2001,2002,"Med","Low","VinylSd","BrkFace",705,"Ex","TA","Other","Ex","High","Gd","High","Unf",36.7559518989782,51.31276644267,"GasA","Ex","Y","High",0,51.31276644267,1,0,2,1,2,1,"Ex",8,"High",2,"TA","High",2001,28.3548937575157,"Y",17.7200451466693,11.8321595661992,0,0,0,0,"None","None",3,2007,"Med","Med_High",13.0530132992695
1375,60,"FV",103.077640640442,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","Fam",7,"5",2005,2005,"Low","Low","CemntBd","None",0,"Gd","TA","Other","Gd","High","No","Med","Unf",32.0312347560939,32.0312347560939,"GasA","Ex","Y","High",0,44.2492937796752,0,0,2,1,3,1,"Gd",9,"High",1,"TA","High",2005,30.5941170815567,"Y",12.4096736459909,14.4913767461894,0,0,0,0,"None","None",7,2008,"Med","Med_High",12.4292161968444
1376,20,"RL",104.837970220717,"Pave","None","IRG","HLS","AllPub","NotCulD","Gtl","High","Med","Norm","Fam",8,"5",2007,2007,"Low","Low","VinylSd","BrkFace",80,"Gd","TA","Other","Gd","High","Gd","Med","Unf",39.6358423652128,39.6358423652128,"GasA","Ex","Y","High",0,39.6358423652128,0,0,2,0,3,1,"Gd",7,"High",1,"TA","High",2007,26.8700576850888,"Y",10,6,0,0,0,0,"None","None",12,2007,"High","High",12.3842188309136
1377,30,"RL",79.3221280602078,"Pave","None","Reg","Bnk","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",6,"5",1930,1950,"Low","Low","Med","None",0,"TA","TA","BrkTil","Gd","High","Med","Low","Unf",19.5959179422654,27.712812921102,"GasA","Med","N","High",0,28.1069386451104,0,0,1,0,2,1,"TA",4,"High",0,"Low","Med",1925,12.6491106406735,"Y",0,11.8743420870379,0,0,0,0,"None","None",4,2008,"Med","Med_High",11.418614785499
1378,50,"RL",104.871349757691,"Pave","Grvl","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",5,"5",1941,1960,"Low","Low","Med","None",0,"TA","TA","Stone","TA","High","No","Low","BLQ",12.4899959967968,31.3687742827162,"GasA","Ex","Y","High",0,40.0499687890016,0,0,2,0,3,1,"TA",6,"Med",0,"Low","Med",1977,25.6904651573303,"Y",0,8.24621125123532,0,0,0,0,"None","None",7,2009,"Med","Med_High",11.6699292137799
1379,160,"Othr",44.1927595879687,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Lowest","Med","Norm","fmCon",6,"5",1973,1973,"Low","Low","High","BrkFace",408,"TA","TA","Stone","TA","Med","No","Low","Unf",13.1909059582729,21.9772609758359,"GasA","Med","Y","High",0,31.41655614481,0,0,1,1,2,1,"TA",5,"High",0,"Low","Med",1973,16.2480768092719,"Y",8.48528137423857,0,0,0,0,0,"None","None",6,2006,"Med","Med_High",11.3265958867787
1380,80,"RL",98.666103601997,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","Fam",5,"5",2006,2007,"Low","Low","VinylSd","None",0,"TA","TA","Other","Gd","High","No","Med","Unf",19.5959179422654,19.5959179422654,"GasA","Med","Y","High",0,37.3363094051889,0,0,2,1,3,1,"Gd",7,"High",0,"Low","Highest",2007,20,"Y",10,0,0,0,0,0,"None","None",5,2008,"Med","Med_High",12.0287386302473
1381,30,"RL",90.6200860736735,"Pave","Grvl","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",3,"Low",1914,1950,"Low","Low","High","None",0,"TA","Po","BrkTil","TA","Med","No","Low","Unf",25.7099202643649,29.3938769133981,"GasA","Med","N","Med",0,29.3938769133981,1,0,1,0,2,1,"TA",5,"High",0,"Low","Med",1938,14.142135623731,"Y",0,0,96,0,0,0,"None","None",6,2010,"Med","Med_High",10.9767820332199
1382,20,"RL",113.688170009021,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",6,"7",1970,1970,"Low","Low","Highest","None",0,"TA","TA","Stone","TA","High","Med","Low","Unf",18.4390889145858,34.7131099154196,"GasA","Ex","Y","High",0,46.0108682813094,0,0,2,1,4,1,"TA",7,"High",2,"TA","High",1970,23.4520787991171,"Y",0,6.48074069840786,0,0,0,0,"None","None",5,2008,"Med","Med_High",12.3779229024568
1383,70,"Othr",84.8528137423857,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",7,"7",1920,1950,"Med","Low","Med","None",0,"TA","TA","BrkTil","None","High","No","Med","Unf",24.4131112314674,24.4131112314674,"GasA","Ex","Y","High",0,41.9761837236307,1,0,1,1,4,1,"Gd",8,"High",0,"Low","Med",1989,24,"N",6,0,221,0,0,0,"None","None",10,2006,"Med","Med_High",11.9640010843304
1384,30,"RL",159.182285446591,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",5,"7",1918,2007,"Low","Low","Med","None",0,"TA","Gd","BrkTil","TA","High","No","Med","Unf",28.5657137141714,28.5657137141714,"GasA","Ex","Y","High",0,37.6297754444536,0,0,2,0,3,1,"Gd",7,"High",0,"Low","High",2007,24,"N",0,0,112,0,0,0,"None","None",8,2007,"Med","Med_High",11.6262541502772
1385,50,"RL",95.1840322743264,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",6,"5",1939,1950,"Low","Low","Med","None",0,"TA","TA","BrkTil","TA","High","Med","Low","Unf",18.8679622641132,23.6643191323985,"GasA","Med","Y","High",0,35.4682957019364,0,0,1,0,2,1,"TA",6,"High",0,"Low","Med",1939,16.7332005306815,"P",0,0,0,0,0,0,"Med","None",10,2009,"Med","Med_High",11.5617156291397
1386,50,"Othr",73.7292343646671,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Lowest","Med","Norm","Fam",4,"8",1922,2007,"Low","Low","VinylSd","None",0,"TA","Gd","BrkTil","TA","High","No","Low","Unf",7.81024967590665,28.2134719593318,"GasA","Med","Y","High",0,33.9705755029261,1,0,1,0,3,1,"Gd",7,"High",0,"Low","Med",1922,15.4919333848297,"N",0,9.79795897113271,0,0,0,0,"Med","None",5,2010,"Med","Med_High",11.740061037554
1387,60,"RL",129.197523196074,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","True_Med","Med","Norm","Fam",7,"5",1978,1978,"Low","Low","Highest","BrkFace",184,"TA","TA","Stone","Gd","High","No","Low","LwQ",11.5325625946708,37.3095162123553,"GasA","Med","Y","High",0,52.7636238330917,1,0,3,1,5,1,"Gd",12,"High",2,"TA","High",1978,23.7486841740758,"Y",0,10.5830052442584,0,0,440,22.781571499789,"Med","TenC",7,2006,"Med","Med_High",12.4292161968444
1388,50,"Othr",92.3038460737146,"Pave","Grvl","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Low","Norm","Fam",6,"7",1916,1950,"Low","Low","High","None",0,"TA","Gd","BrkTil","TA","High","No","Low","LwQ",0,26.7207784317748,"GasW","Med","N","High",0,50.2593274925162,0,0,2,0,5,1,"Gd",10,"High",1,"TA","Med",1916,14.6969384566991,"Y",9.38083151964686,3.87298334620742,0,0,0,0,"Med","None",8,2007,"CWD","Med",11.8204101647182
1389,20,"RL",122.032782480774,"Pave","None","IRG","HLS","AllPub","CulD","Gtl","True_Med","Med","Norm","Fam",9,"5",2006,2007,"Low","Low","VinylSd","Stone",160,"Ex","TA","Other","Ex","High","Gd","High","Unf",20.6397674405503,41.7851648315524,"GasA","Ex","Y","High",0,41.7851648315524,1,0,2,0,3,1,"Ex",7,"High",2,"TA","High",2006,27.5317997958724,"Y",14.1774468787578,6.2449979983984,0,0,0,0,"None","None",10,2009,"Med","Med_High",12.8413258476712
1390,50,"Othr",77.4596669241483,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",6,"6",1941,1950,"Low","Low","Med","None",0,"TA","Gd","BrkTil","TA","High","No","Med","Unf",18.9736659610103,27.1108834234519,"GasA","Ex","Y","High",0,34.8998567332303,0,1,1,0,3,1,"TA",6,"High",1,"TA","Med",2003,20.976176963403,"Y",0,0,0,0,0,0,"None","None",3,2007,"Med","Med_High",11.7829526021833
1391,20,"RL",95.3939201416946,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam",7,"5",2000,2000,"Low","Low","VinylSd","BrkFace",244,"Gd","TA","Other","Gd","High","Med","High","Unf",11.1803398874989,39.0512483795333,"GasA","Ex","Y","High",0,39.0512483795333,1,0,2,0,3,1,"Gd",6,"High",0,"Low","High",2000,23.259406699226,"Y",14.7986485869487,6,0,0,0,0,"None","None",9,2006,"Med","Med_High",12.3673407931263
1392,90,"RL",94.5727233402951,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","fmCon",5,"5",1967,1967,"Low","Low","Highest","None",0,"TA","TA","Stone","TA","High","No","Med","Unf",39.7994974842648,39.7994974842648,"GasA","Med","Y","High",0,39.7994974842648,0,0,2,0,4,2,"TA",8,"Med",0,"Low","Med",1967,28.1424945589406,"Y",0,12.328828005938,0,0,0,0,"None","None",4,2009,"Med","Med_High",11.7280368445872
1393,85,"RL",88.5324799155654,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",5,"5",1967,1967,"Low","Low","High","None",0,"TA","TA","Stone","TA","High","Med","Med","Unf",9.74679434480896,29.3938769133981,"GasA","Med","Y","High",0,30,1,0,1,0,3,1,"TA",6,"High",1,"Low","High",1967,16.9705627484771,"Y",13.228756555323,12,0,0,0,0,"Low","None",12,2006,"Med","Med_High",11.7199396343546
1394,190,"Othr",103.923048454133,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","fmCon",6,"7",1905,2000,"Low","Low","Med","None",0,"TA","TA","BrkTil","None","High","No","Med","Unf",21.9544984001001,21.9544984001001,"GasA","Ex","N","High",0,43.7264222181509,0,0,2,0,3,2,"TA",7,"High",1,"TA","Med",2003,25.9229627936314,"Y",0,5,212,0,0,0,"None","None",4,2008,"Med","Med_High",12.0015054797889
1395,120,"RL",63.6003144646314,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam",7,"5",2006,2006,"Med","Low","VinylSd","BrkFace",45,"Gd","TA","Other","Gd","High","Med","High","Unf",16.9115345252878,36.8239052790439,"GasA","Ex","Y","High",0,38.7298334620742,1,0,2,0,2,1,"Gd",6,"High",1,"TA","High",2006,25.4558441227157,"Y",12.6885775404495,4.47213595499958,0,0,0,0,"None","None",10,2006,"High","High",12.4154336524317
1396,60,"RL",112.538882169675,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","Fam",8,"5",2005,2006,"Med","Low","VinylSd","BrkFace",245,"Gd","TA","Other","Gd","High","Gd","Med","Unf",33.0756708170825,33.0756708170825,"GasA","Ex","Y","High",0,49.8196748283246,0,0,2,1,4,1,"Gd",9,"High",1,"TA","Highest",2005,25.3377189186399,"Y",12,6.2449979983984,0,0,0,0,"None","None",2,2007,"Med","Med_High",12.546867668291
1397,20,"RL",239.165214862028,"Pave","None","IRG","Bnk","AllPub","NotCulD","Othr","High","Med","Norm","Fam",5,"5",1948,1950,"Low","Low","Med","None",0,"TA","TA","Stone","TA","High","Med","Low","Rec",7.74596669241483,27.3313007374329,"GasA","Med","Y","High",0,41.0731055558257,1,0,1,0,3,1,"TA",7,"Med",2,"TA","Med",1966,23.9165214862028,"N",0,0,50,0,0,0,"None","None",6,2010,"Med","Med_High",11.982929094216
1398,70,"Othr",78.2304288624318,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",5,"8",1920,2004,"Low","Low","Med","None",0,"TA","TA","BrkTil","TA","High","Med","Med","Unf",30.6431068920891,30.6431068920891,"GasA","Ex","Y","High",0,38.8973006775534,0,0,1,1,4,1,"TA",8,"High",0,"Low","Med",1933,13.4164078649987,"N",4.89897948556636,0,150,0,0,0,"None","None",5,2007,"Med","Med_High",11.8313791960888
1399,50,"RL",84.8528137423857,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",5,"4",1950,1982,"Low","Low","VinylSd","None",0,"TA","TA","Stone","TA","High","No","Low","BLQ",26,34.7562943939655,"GasA","Med","Y","Med",0,43.6348484585429,1,0,1,1,3,1,"TA",7,"Med",0,"Low","High",1950,15.4919333848297,"Y",0,0,168,0,0,0,"High","None",5,2009,"Med","Med_High",11.8350089641393
1400,50,"RL",78.5557127139713,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",6,"6",1925,1990,"Low","Low","Med","None",0,"TA","TA","BrkTil","TA","High","No","Low","Unf",26.6833281282527,31.2409987036266,"GasA","Ex","Y","High",0,40.0998753115268,0,0,2,1,3,1,"Gd",7,"High",1,"TA","Med",1925,14.6969384566991,"Y",12.1243556529821,4,0,0,0,0,"Med","None",10,2009,"Med","Med_High",11.8310154935934
1401,50,"Othr",77.4596669241483,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",6,"7",1929,1950,"Low","Low","Med","None",0,"TA","TA","BrkTil","TA","High","No","Med","Unf",29.3598365118064,29.3598365118064,"GasA","Med","Y","High",0,34.0293990543471,0,0,1,0,3,1,"TA",5,"High",1,"TA","Highest",1929,14.422205101856,"Y",0,0,112,0,0,0,"None","None",7,2008,"Med","Med_High",11.6952470217642
