"","id","mssubclass","mszoning","lotarea","street","lotshape","landcontour","utilities","lotconfig","neighborhood","condition1","condition2","bldgtype","overallqual","overallcond","yearbuilt","yearremodadd.x","alley_grvl","alley_pave","landslope_sev","landslope_mod","yearremodadd.y","roofstyle","roofmatl","exterior1st","exterior2nd","masvnrtype","masvnrarea","exterqual","extercond","foundation","bsmtqual","bsmtcond","bsmtexposure","bsmtfintype1","bsmtfinsf1","bsmtfintype2","bsmtfinsf2","bsmtunfsf","totalbsmtsf","heating.x","garagecars","garagearea","wooddecksf","openporchsf","enclosedporch","x3ssnporch","screenporch","poolarea","miscval","paveddrive.fp","paveddrive.fy","saletype.fcon","saletype.fconld","saletype.fconli","saletype.fconlw","saletype.fcwd","saletype.fnew","saletype.foth","saletype.fwd","garagefinish.fnone","garagefinish.frfn","garagefinish.funf","garagecond.ffa","garagecond.fgd","garagecond.fnone","garagecond.fpo","garagecond.fta","garagequal.ffa","garagequal.fgd","garagequal.fnone","garagequal.fpo","garagequal.fta","poolqc.ffa","poolqc.fgd","poolqc.fnone","fence.fgdwo","fence.fmnprv","fence.fmnww","fence.fnone","miscfeature.fnone","miscfeature.fothr","miscfeature.fshed","miscfeature.ftenc","heating.y","heatingqc","centralair","electrical","x1stflrsf","x2ndflrsf","lowqualfinsf","grlivarea","bsmtfullbath","bsmthalfbath","fullbath","halfbath","bedroomabvgr","kitchenabvgr","kitchenqual","totrmsabvgrd","functional","fireplaces","fireplacequ","garagetype","garageyrblt","heatingqc_gd","heatingqc_ta","heatingqc_fa","heatingqc_po","centralair_n","electrical_fusef","electrical_fusea","electrical_fusep","electrical_mix","electrical_na","garagetype_detchd","garagetype_builtin","garagetype_carport","garagetype_na","garagetype_basment","garagetype_2types","kitchenqual_ta","kitchenqual_ex","kitchenqual_fa","functional_min1","functional_maj1","functional_min2","functional_mod","functional_maj2","functional_sev","fireplacequ_ta","fireplacequ_gd","fireplacequ_fa","fireplacequ_ex","fireplacequ_po","yrsold","monthsold"
"1054",1054,20,0,8630,1,0,0,1,0,"Edwards",0,0,0,5,6,1957,2002,0,0,0,1,2002,1,"CompShg","HdBoard","HdBoard","Stone",145,"TA","TA","CBlock","TA","TA","Av","Rec",383,"Unf",0,833,1216,"GasA",1,364,116,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","FuseA",628,1,0,85,0,0,1,1,1,0,1,2,"Min2",1,"Gd","Basment",1957,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2010,5
"1055",1055,60,0,11457,1,0,0,1,2,"CollgCr",0,0,0,8,5,2002,2002,0,0,0,0,2002,0,"CompShg","VinylSd","VinylSd","BrkFace",210,"Gd","TA","PConc","Gd","TA","Mn","GLQ",932,"Unf",0,133,1065,"GasA",2,586,199,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",629,320,0,698,1,0,0,0,0,0,0,2,"Typ",1,"Gd","Attchd",2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006,11
"1056",1056,20,0,11465,1,0,0,1,0,"NWAmes",0,0,0,6,5,1976,1976,0,0,0,0,1976,0,"CompShg","Plywood","Plywood","BrkFace",160,"TA","TA","CBlock","Gd","TA","No","ALQ",644,"Unf",0,549,1193,"GasA",2,478,0,0,0,0,189,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,"GasA","TA","Y","SBrkr",630,1,0,699,0,1,0,1,0,0,1,2,"Typ",1,"TA","Attchd",1976,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2008,5
"1057",1057,120,0,7095,1,1,0,1,0,"NridgHt",0,0,3,7,5,2005,2005,0,0,0,0,2005,0,"CompShg","VinylSd","VinylSd","Stone",240,"Gd","TA","PConc","Gd","TA","Av","GLQ",659,"Unf",0,705,1364,"GasA",2,484,192,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",631,1,0,700,1,0,0,1,3,0,0,1,"Typ",1,"Gd","Attchd",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006,6
"1058",1058,60,0,29959,1,2,0,1,1,"NoRidge",0,0,0,7,6,1994,1994,0,0,0,0,1994,0,"CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",595,"Unf",0,378,973,"GasA",2,467,168,98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",359,124,0,386,0,0,0,0,0,0,0,2,"Typ",1,"Gd","BuiltIn",1994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2009,1
"1059",1059,60,0,11404,1,1,0,1,0,"NridgHt",0,0,0,9,5,2008,2008,0,0,0,0,2008,0,"CompShg","VinylSd","VinylSd","Stone",154,"Ex","TA","PConc","Ex","TA","Av","GLQ",936,"Unf",0,168,1104,"GasA",3,836,0,102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",632,321,0,701,1,0,0,0,0,0,2,7,"Typ",1,"Gd","Attchd",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2009,7
"1060",1060,50,0,11275,1,1,3,1,2,"Crawfor",0,0,0,6,7,1932,1950,0,0,0,1,1950,0,"CompShg","MetalSd","MetalSd","BrkFace",480,"TA","TA","CBlock","TA","TA","Mn","Rec",297,"LwQ",557,0,854,"GasA",2,432,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","Y","SBrkr",633,322,0,702,0,0,1,0,0,0,1,2,"Typ",1,"Gd","Detchd",1977,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2007,3
"1061",1061,120,0,4961,1,0,0,1,0,"StoneBr",0,0,3,8,5,2001,2001,0,0,0,0,2001,0,"CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","Mn","GLQ",616,"Unf",0,722,1338,"GasA",2,582,0,0,170,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",634,1,0,703,1,0,0,1,3,0,0,1,"Typ",0,NA,"Attchd",2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,4
"1062",1062,30,2,18120,0,0,2,1,0,"IDOTRR",0,0,0,3,4,1935,1950,0,0,0,0,1950,0,"CompShg","MetalSd","MetalSd","None",0,"Fa","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,894,894,"GasA",3,1248,0,20,0,0,0,0,560,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,"GasA","TA","Y","SBrkr",194,1,0,204,0,0,1,1,3,0,1,1,"Typ",0,NA,"Detchd",1994,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,8
"1063",1063,190,1,13685,1,0,0,1,0,"OldTown",0,0,1,5,5,1900,1950,1,0,0,0,1950,0,"CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,662,662,"GasA",2,560,0,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","N","SBrkr",218,132,0,704,0,0,0,1,5,1,1,7,"Min2",0,NA,"Detchd",1945,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2007,9
"1064",1064,30,1,6050,1,0,0,1,0,"OldTown",1,0,0,6,6,1925,1980,0,0,0,0,1980,0,"CompShg","MetalSd","MetalSd","None",0,"TA","Gd","BrkTil","TA","TA","No","BLQ",397,"Unf",0,706,1103,"GasA",2,440,166,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,"GasA","Gd","Y","SBrkr",635,1,0,705,0,0,1,1,3,0,0,4,"Typ",1,"Gd","Detchd",1976,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006,7
"1065",1065,20,0,11000,1,1,0,1,3,"NAmes",0,0,0,5,6,1966,1966,0,0,0,0,1966,0,"CompShg","Plywood","Plywood","BrkFace",200,"TA","TA","CBlock","TA","TA","Mn","BLQ",740,"Rec",230,184,1154,"GasA",2,480,0,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,"GasA","Ex","Y","SBrkr",636,1,0,706,0,0,1,0,0,0,1,1,"Typ",1,"Po","Attchd",1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2009,11
"1066",1066,60,0,14080,1,0,0,1,0,"ClearCr",0,0,0,7,5,1996,1997,0,0,0,1,1997,0,"CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1201,"Unf",0,105,1306,"GasA",2,533,296,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",207,323,0,707,1,0,0,0,0,0,0,2,"Typ",0,NA,"Attchd",1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,4
"1067",1067,60,0,7896,1,1,0,1,0,"Gilbert",0,0,0,6,7,1993,1994,0,0,0,0,1994,0,"CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,799,799,"GasA",2,380,0,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Gd","Y","SBrkr",637,324,0,708,0,0,0,0,0,0,1,2,"Typ",1,"TA","Attchd",1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2009,5
"1068",1068,60,0,9840,1,0,0,1,0,"NAmes",0,0,0,6,6,1964,1964,0,0,0,1,1964,0,"CompShg","HdBoard","HdBoard","BrkFace",360,"TA","TA","CBlock","TA","TA","Gd","GLQ",674,"LwQ",106,0,780,"GasA",2,442,328,128,0,0,189,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","Y","SBrkr",197,282,0,709,1,0,1,0,1,0,1,2,"Typ",0,NA,"Attchd",1964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,6
"1069",1069,160,1,4006,1,0,0,1,0,"MeadowV",0,0,3,6,4,1973,1973,0,0,0,0,1973,0,"CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",837,"Unf",0,105,942,"GasA",2,576,728,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"GasA","Gd","Y","SBrkr",482,325,0,710,1,0,0,0,5,0,1,7,"Maj1",1,"Gd","Attchd",1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2006,6
"1070",1070,45,0,9660,1,0,0,1,0,"NAmes",0,0,0,5,7,1949,2003,0,0,0,0,2003,0,"CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",220,"Unf",0,625,845,"GasA",2,576,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","Y","SBrkr",638,1,0,711,0,1,1,1,3,0,0,6,"Typ",0,NA,"Detchd",1985,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,5
"1071",1071,20,0,10224,1,0,0,1,0,"NAmes",0,0,0,5,5,1956,1956,0,0,0,0,1956,1,"CompShg","MetalSd","MetalSd","BrkFace",120,"TA","TA","CBlock","TA","TA","No","BLQ",586,"Unf",0,462,1048,"GasA",1,286,0,20,0,0,192,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","Y","SBrkr",413,1,0,439,1,0,1,1,0,0,1,1,"Typ",0,NA,"Attchd",1956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,6
"1072",1072,60,0,11778,1,0,0,1,0,"NWAmes",3,0,0,6,6,1968,1968,0,0,0,0,1968,0,"CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",298,"Unf",0,429,727,"GasA",2,441,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",639,326,0,465,0,0,1,0,1,0,1,0,"Typ",0,NA,"Attchd",1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,5
"1073",1073,50,0,7635,1,0,0,1,0,"Edwards",1,0,0,5,3,1948,1950,0,0,0,0,1950,0,"CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Fa","Fa","Mn","Unf",0,"Unf",0,810,810,"GasA",1,280,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Fa","Y","FuseA",555,327,0,113,1,1,1,1,1,0,1,2,"Typ",1,"TA","Detchd",1954,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2006,8
"1074",1074,60,0,8025,1,1,1,1,2,"Edwards",0,0,0,6,6,1977,1977,0,0,0,0,1977,1,"CompShg","HdBoard","Plywood","BrkFace",140,"TA","TA","CBlock","TA","TA","No","BLQ",535,"Unf",0,155,690,"GasA",2,440,252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,"GasA","TA","Y","SBrkr",235,44,0,612,0,0,1,0,0,0,1,1,"Typ",0,NA,"Attchd",1977,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,7
"1075",1075,20,0,8630,1,0,0,1,0,"CollgCr",0,0,0,7,5,2006,2006,0,0,0,0,2006,0,"CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1240,1240,"GasA",3,826,140,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",640,1,0,712,0,0,0,1,3,0,0,4,"Typ",0,NA,"Attchd",2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,5
"1076",1076,70,0,13200,1,0,0,1,0,"Crawfor",0,0,0,7,6,1940,1984,0,0,0,0,1984,0,"CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",410,"Unf",0,390,800,"GasA",1,240,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","Y","SBrkr",90,110,0,713,0,0,1,0,0,0,1,1,"Typ",2,"Gd","Attchd",1940,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2007,7
"1077",1077,50,0,10860,1,0,0,1,0,"OldTown",0,0,0,5,8,1936,1989,1,0,0,0,1989,0,"CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","Fa","TA","No","ALQ",626,"Unf",0,170,796,"GasA",2,566,436,21,0,0,0,0,500,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,"GasA","Gd","Y","SBrkr",633,328,0,650,0,1,0,1,0,0,0,2,"Min1",1,"TA","Attchd",1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2006,4
"1078",1078,20,0,15870,1,1,0,1,2,"NAmes",0,0,0,5,5,1969,1969,0,0,0,0,1969,0,"CompShg","VinylSd","Plywood","None",0,"TA","TA","CBlock","TA","TA","Mn","BLQ",75,"Rec",791,230,1096,"GasA",1,299,240,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",633,1,0,145,1,0,1,1,0,0,1,1,"Typ",0,NA,"Attchd",1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,3
"1079",1079,120,1,4472,1,0,0,1,0,"CollgCr",0,0,3,6,5,2004,2004,0,0,0,0,2004,0,"CompShg","VinylSd","VinylSd","BrkFace",169,"Gd","TA","PConc","Gd","TA","Mn","GLQ",662,"Unf",0,186,848,"GasA",2,420,140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",172,1,0,182,1,0,1,1,2,0,0,9,"Typ",1,"Gd","Attchd",2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006,5
"1080",1080,20,0,8840,1,0,0,1,0,"CollgCr",0,0,0,5,5,1994,1994,0,0,0,0,1994,0,"CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",495,"Unf",0,495,990,"GasA",1,299,0,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Gd","Y","SBrkr",83,1,0,86,0,0,1,1,0,0,1,4,"Typ",0,NA,"Attchd",1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,4
"1081",1081,20,0,11120,1,0,0,1,0,"NWAmes",0,0,0,6,7,1971,2004,0,0,0,0,2004,0,"CompShg","VinylSd","VinylSd","BrkFace",144,"Gd","Gd","CBlock","TA","TA","No","ALQ",656,"Unf",0,602,1258,"GasA",2,528,55,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",345,1,0,358,0,1,0,1,0,0,0,4,"Typ",0,NA,"Attchd",1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,10
"1082",1082,20,0,7575,1,0,0,1,2,"Sawyer",1,0,0,5,5,1963,1963,0,0,0,0,1963,0,"CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",824,"Unf",0,216,1040,"GasA",1,308,0,0,220,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,"GasA","Fa","Y","SBrkr",10,1,0,10,1,0,1,0,0,0,1,4,"Typ",0,NA,"Attchd",1963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,6
"1083",1083,20,0,8819,1,0,0,1,0,"CollgCr",0,0,0,7,5,2002,2002,0,0,0,0,2002,0,"CompShg","VinylSd","VinylSd","BrkFace",100,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1459,1459,"GasA",2,527,192,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",641,1,0,714,0,0,0,1,0,0,0,1,"Typ",1,"Gd","Attchd",2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2007,9
"1084",1084,20,0,8880,1,0,0,1,0,"NAmes",0,0,0,6,6,1964,1964,0,0,0,0,1964,1,"CompShg","HdBoard","HdBoard","BrkFace",425,"TA","TA","CBlock","TA","TA","No","BLQ",553,"Unf",0,698,1251,"GasA",1,461,0,116,0,0,0,0,700,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,"GasA","TA","Y","SBrkr",642,1,0,715,1,0,1,1,0,0,1,1,"Typ",2,"Gd","Attchd",1964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2006,3
"1085",1085,60,0,13031,1,2,0,1,2,"Gilbert",0,0,0,6,5,1995,1996,0,0,0,0,1996,0,"CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","ALQ",592,"Unf",0,99,691,"GasA",2,409,315,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Gd","Y","SBrkr",610,105,0,194,0,0,0,0,0,0,1,1,"Typ",1,"TA","Attchd",1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2006,7
"1086",1086,85,0,9142,1,0,0,1,0,"SawyerW",0,0,0,6,6,1992,1992,0,0,0,0,1992,0,"CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","Av","GLQ",747,"Unf",0,189,936,"GasA",2,564,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",417,1,0,442,1,0,1,1,3,0,0,4,"Typ",0,NA,"Attchd",1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,4
"1087",1087,160,1,1974,1,0,0,1,0,"MeadowV",0,0,3,4,5,1973,1973,0,0,0,0,1973,0,"CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",334,"Unf",0,212,546,"GasA",1,286,120,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","Y","SBrkr",582,183,0,110,0,0,1,0,0,0,1,1,"Typ",0,NA,"Attchd",1973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,5
"1088",1088,60,3,10659,1,0,0,1,0,"Somerst",0,0,0,8,5,2005,2006,0,0,0,0,2006,0,"CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Mn","Unf",0,"Unf",0,1082,1082,"GasA",3,1043,160,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",616,124,0,319,0,0,0,0,0,0,0,3,"Typ",1,"Gd","Attchd",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2009,5
"1089",1089,160,1,2546,1,0,0,1,0,"Edwards",0,0,4,7,5,2004,2004,0,0,0,0,2004,0,"CompShg","VinylSd","VinylSd","Stone",50,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,970,970,"GasA",2,380,0,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",130,52,0,137,0,0,0,1,0,0,0,2,"Maj1",0,NA,"Detchd",2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2006,4
"1090",1090,120,3,3353,1,1,0,1,0,"Somerst",0,0,3,8,5,2005,2005,0,1,0,0,2005,0,"CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",1039,"Unf",0,208,1247,"GasA",2,550,0,84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",643,1,0,716,1,0,1,0,2,0,0,6,"Typ",1,"Gd","Attchd",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006,4
"1091",1091,90,0,8604,1,0,0,1,2,"NAmes",0,0,2,3,4,1950,1950,0,0,0,0,1950,0,"CompShg","BrkFace","BrkFace","None",0,"TA","TA","Slab","None","None","None","None",0,"None",0,0,0,"Wall",2,400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"Wall","Fa","N","FuseA",10,1,0,10,0,0,0,1,3,1,1,1,"Typ",0,NA,"Detchd",1987,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,6
